,best_fitness_19521282,num of evaluation calls
0,737688.37,65
1,417919.17,129
2,251783.63,193
3,78918.5,257
4,28998.92,321
5,14297.03,385
6,3101.8,449
7,1287.39,513
8,2623.95,577
9,907.18,641
10,1024.62,705
11,667.18,769
12,657.19,833
13,622.54,897
14,841.75,961
15,367.26,1025
16,315.08,1089
17,362.51,1153
18,258.51,1217
19,140.15,1281
20,198.57,1345
21,69.0,1409
22,90.38,1473
23,30.07,1537
24,20.99,1601
25,33.45,1665
26,18.3,1729
27,22.33,1793
28,15.42,1857
29,14.37,1921
30,15.88,1985
31,11.42,2049
32,12.05,2113
33,9.32,2177
34,9.96,2241
35,9.23,2305
36,9.03,2369
37,8.96,2433
38,9.17,2497
39,8.68,2561
40,8.83,2625
41,8.69,2689
42,8.62,2753
43,8.56,2817
44,8.48,2881
45,8.48,2945
46,8.44,3009
47,8.5,3073
48,8.41,3137
49,8.34,3201
50,8.39,3265
51,8.33,3329
52,8.32,3393
53,8.31,3457
54,8.3,3521
55,8.25,3585
56,8.22,3649
57,8.2,3713
58,8.2,3777
59,8.12,3841
60,8.11,3905
61,8.13,3969
62,8.03,4033
63,7.96,4097
64,7.89,4161
65,7.85,4225
66,7.92,4289
67,7.83,4353
68,7.77,4417
69,7.78,4481
70,7.77,4545
71,7.72,4609
72,7.7,4673
73,7.7,4737
74,7.68,4801
75,7.66,4865
76,7.64,4929
77,7.62,4993
78,7.55,5057
79,7.5,5121
80,7.47,5185
81,7.44,5249
82,7.45,5313
83,7.4,5377
84,7.32,5441
85,7.29,5505
86,7.25,5569
87,7.2,5633
88,7.23,5697
89,7.2,5761
90,7.15,5825
91,7.13,5889
92,7.11,5953
93,7.08,6017
94,7.04,6081
95,6.98,6145
96,6.92,6209
97,6.85,6273
98,6.91,6337
99,6.8,6401
100,6.74,6465
101,6.71,6529
102,6.74,6593
103,6.7,6657
104,6.69,6721
105,6.66,6785
106,6.64,6849
107,6.61,6913
108,6.49,6977
109,6.43,7041
110,6.32,7105
111,6.38,7169
112,6.3,7233
113,6.26,7297
114,6.22,7361
115,6.22,7425
116,6.25,7489
117,6.2,7553
118,6.19,7617
119,6.14,7681
120,6.14,7745
121,6.1,7809
122,6.07,7873
123,6.1,7937
124,6.05,8001
125,6.03,8065
126,6.01,8129
127,6.0,8193
128,5.98,8257
129,5.98,8321
130,5.98,8385
131,5.96,8449
132,5.92,8513
133,5.89,8577
134,5.86,8641
135,5.86,8705
136,5.83,8769
137,5.81,8833
138,5.81,8897
139,5.79,8961
140,5.79,9025
141,5.81,9089
142,5.76,9153
143,5.73,9217
144,5.71,9281
145,5.67,9345
146,5.61,9409
147,5.58,9473
148,5.64,9537
149,5.57,9601
150,5.53,9665
151,5.56,9729
152,5.5,9793
153,5.47,9857
154,5.41,9921
155,5.35,9985
156,5.31,10049
157,5.29,10113
158,5.34,10177
159,5.27,10241
160,5.26,10305
161,5.26,10369
162,5.19,10433
163,5.2,10497
164,5.14,10561
165,5.12,10625
166,5.12,10689
167,5.06,10753
168,5.03,10817
169,5.0,10881
170,5.02,10945
171,4.97,11009
172,4.97,11073
173,4.95,11137
174,4.94,11201
175,4.91,11265
176,4.9,11329
177,4.89,11393
178,4.86,11457
179,4.85,11521
180,4.87,11585
181,4.82,11649
182,4.79,11713
183,4.77,11777
184,4.74,11841
185,4.74,11905
186,4.7,11969
187,4.65,12033
188,4.64,12097
189,4.66,12161
190,4.61,12225
191,4.62,12289
192,4.6,12353
193,4.6,12417
194,4.56,12481
195,4.54,12545
196,4.52,12609
197,4.51,12673
198,4.49,12737
199,4.5,12801
200,4.47,12865
201,4.43,12929
202,4.42,12993
203,4.41,13057
204,4.4,13121
205,4.39,13185
206,4.38,13249
207,4.36,13313
208,4.35,13377
209,4.36,13441
210,4.31,13505
211,4.26,13569
212,4.27,13633
213,4.23,13697
214,4.19,13761
215,4.17,13825
216,4.19,13889
217,4.16,13953
218,4.14,14017
219,4.12,14081
220,4.1,14145
221,4.09,14209
222,4.08,14273
223,4.08,14337
224,4.09,14401
225,4.06,14465
226,4.04,14529
227,4.0,14593
228,3.98,14657
229,3.98,14721
230,3.96,14785
231,3.97,14849
232,3.95,14913
233,3.92,14977
234,3.88,15041
235,3.88,15105
236,3.86,15169
237,3.83,15233
238,3.84,15297
239,3.82,15361
240,3.8,15425
241,3.8,15489
242,3.79,15553
243,3.77,15617
244,3.77,15681
245,3.75,15745
246,3.72,15809
247,3.72,15873
248,3.69,15937
249,3.68,16001
250,3.67,16065
251,3.65,16129
252,3.63,16193
253,3.62,16257
254,3.58,16321
255,3.59,16385
256,3.56,16449
257,3.56,16513
258,3.55,16577
259,3.55,16641
260,3.54,16705
261,3.53,16769
262,3.51,16833
263,3.48,16897
264,3.47,16961
265,3.45,17025
266,3.44,17089
267,3.45,17153
268,3.43,17217
269,3.41,17281
270,3.39,17345
271,3.39,17409
272,3.38,17473
273,3.32,17537
274,3.33,17601
275,3.31,17665
276,3.31,17729
277,3.29,17793
278,3.29,17857
279,3.29,17921
280,3.28,17985
281,3.27,18049
282,3.25,18113
283,3.25,18177
284,3.2,18241
285,3.23,18305
286,3.18,18369
287,3.14,18433
288,3.1,18497
289,3.12,18561
290,3.1,18625
291,3.08,18689
292,3.04,18753
293,3.03,18817
294,3.01,18881
295,3.0,18945
296,3.0,19009
297,2.98,19073
298,2.95,19137
299,2.95,19201
300,2.92,19265
301,2.92,19329
302,2.91,19393
303,2.88,19457
304,2.86,19521
305,2.82,19585
306,2.81,19649
307,2.78,19713
308,2.74,19777
309,2.71,19841
310,2.73,19905
311,2.68,19969
312,2.69,20033
313,2.67,20097
314,2.63,20161
315,2.6,20225
316,2.57,20289
317,2.55,20353
318,2.54,20417
319,2.52,20481
320,2.53,20545
321,2.51,20609
322,2.48,20673
323,2.48,20737
324,2.49,20801
325,2.46,20865
326,2.46,20929
327,2.45,20993
328,2.46,21057
329,2.43,21121
330,2.42,21185
331,2.41,21249
332,2.38,21313
333,2.35,21377
334,2.34,21441
335,2.32,21505
