,best_fitness_19521286,num of evaluation calls
0,42364.37,65
1,14061.13,129
2,4452.78,193
3,1506.98,257
4,1367.36,321
5,2290.11,385
6,940.42,449
7,688.41,513
8,571.07,577
9,744.97,641
10,443.89,705
11,456.78,769
12,142.98,833
13,157.29,897
14,115.24,961
15,67.27,1025
16,103.82,1089
17,51.88,1153
18,32.83,1217
19,49.03,1281
20,28.89,1345
21,22.2,1409
22,20.81,1473
23,31.29,1537
24,13.35,1601
25,15.42,1665
26,13.98,1729
27,10.49,1793
28,10.43,1857
29,10.85,1921
30,9.92,1985
31,10.41,2049
32,9.73,2113
33,9.75,2177
34,9.65,2241
35,9.6,2305
36,9.68,2369
37,9.57,2433
38,9.61,2497
39,9.55,2561
40,9.55,2625
41,9.52,2689
42,9.52,2753
43,9.52,2817
44,9.51,2881
45,9.51,2945
46,9.51,3009
47,9.51,3073
48,9.5,3137
49,9.5,3201
50,9.5,3265
51,9.49,3329
52,9.49,3393
53,9.47,3457
54,9.47,3521
55,9.47,3585
56,9.47,3649
57,9.46,3713
58,9.46,3777
59,9.45,3841
60,9.44,3905
61,9.44,3969
62,9.42,4033
63,9.43,4097
64,9.41,4161
65,9.4,4225
66,9.4,4289
67,9.4,4353
68,9.39,4417
69,9.39,4481
70,9.38,4545
71,9.37,4609
72,9.37,4673
73,9.36,4737
74,9.35,4801
75,9.35,4865
76,9.36,4929
77,9.34,4993
78,9.32,5057
79,9.31,5121
80,9.31,5185
81,9.3,5249
82,9.3,5313
83,9.28,5377
84,9.28,5441
85,9.27,5505
86,9.26,5569
87,9.26,5633
88,9.24,5697
89,9.23,5761
90,9.23,5825
91,9.2,5889
92,9.15,5953
93,9.17,6017
94,9.14,6081
95,9.12,6145
96,9.1,6209
97,9.1,6273
98,9.09,6337
99,9.08,6401
100,9.07,6465
101,9.04,6529
102,9.06,6593
103,9.0,6657
104,8.99,6721
105,8.96,6785
106,8.97,6849
107,8.94,6913
108,8.93,6977
109,8.89,7041
110,8.85,7105
111,8.81,7169
112,8.78,7233
113,8.73,7297
114,8.72,7361
115,8.74,7425
116,8.7,7489
117,8.65,7553
118,8.63,7617
119,8.61,7681
120,8.55,7745
121,8.5,7809
122,8.48,7873
123,8.44,7937
124,8.46,8001
125,8.37,8065
126,8.32,8129
127,8.26,8193
128,8.28,8257
129,8.2,8321
130,8.16,8385
131,8.12,8449
132,8.14,8513
133,8.09,8577
134,8.03,8641
135,8.03,8705
136,7.99,8769
137,7.96,8833
138,7.91,8897
139,7.84,8961
140,7.82,9025
141,7.76,9089
142,7.71,9153
