,best_fitness_19521290,num of evaluation calls
0,615541.66,65
1,291742.75,129
2,112334.81,193
3,26568.96,257
4,6551.62,321
5,5847.44,385
6,6562.58,449
7,1710.94,513
8,896.57,577
9,250.09,641
10,1081.33,705
11,656.63,769
12,291.63,833
13,154.06,897
14,192.53,961
15,130.04,1025
16,137.29,1089
17,113.95,1153
18,80.06,1217
19,78.34,1281
20,38.85,1345
21,60.34,1409
22,22.28,1473
23,22.02,1537
24,20.97,1601
25,43.42,1665
26,26.25,1729
27,9.92,1793
28,12.6,1857
29,7.4,1921
30,7.72,1985
31,6.37,2049
32,6.36,2113
33,7.23,2177
34,6.67,2241
35,6.05,2305
36,5.97,2369
37,5.98,2433
38,5.91,2497
39,5.86,2561
40,5.76,2625
41,5.85,2689
42,5.65,2753
43,5.65,2817
44,5.64,2881
45,5.63,2945
46,5.65,3009
47,5.6,3073
48,5.61,3137
49,5.6,3201
50,5.6,3265
51,5.59,3329
52,5.58,3393
53,5.58,3457
54,5.57,3521
55,5.57,3585
56,5.57,3649
57,5.57,3713
58,5.57,3777
59,5.57,3841
60,5.57,3905
61,5.57,3969
62,5.57,4033
63,5.57,4097
64,5.57,4161
65,5.57,4225
66,5.57,4289
67,5.57,4353
68,5.57,4417
69,5.57,4481
70,5.57,4545
71,5.56,4609
72,5.56,4673
73,5.56,4737
74,5.56,4801
75,5.56,4865
76,5.56,4929
77,5.56,4993
78,5.56,5057
79,5.56,5121
80,5.56,5185
81,5.56,5249
82,5.56,5313
83,5.56,5377
84,5.56,5441
85,5.56,5505
86,5.56,5569
87,5.56,5633
88,5.56,5697
89,5.56,5761
90,5.56,5825
91,5.56,5889
92,5.56,5953
93,5.56,6017
94,5.56,6081
95,5.56,6145
96,5.56,6209
97,5.56,6273
98,5.56,6337
99,5.56,6401
100,5.56,6465
101,5.56,6529
102,5.56,6593
103,5.56,6657
104,5.56,6721
105,5.56,6785
106,5.56,6849
107,5.56,6913
108,5.56,6977
109,5.56,7041
110,5.56,7105
111,5.55,7169
112,5.55,7233
113,5.55,7297
114,5.55,7361
115,5.55,7425
116,5.55,7489
117,5.55,7553
118,5.55,7617
119,5.55,7681
120,5.55,7745
121,5.55,7809
122,5.55,7873
123,5.55,7937
124,5.55,8001
125,5.55,8065
126,5.55,8129
127,5.55,8193
128,5.55,8257
129,5.54,8321
130,5.54,8385
131,5.54,8449
132,5.54,8513
133,5.54,8577
134,5.54,8641
135,5.54,8705
136,5.54,8769
137,5.54,8833
138,5.54,8897
139,5.54,8961
140,5.54,9025
141,5.54,9089
142,5.54,9153
143,5.54,9217
144,5.54,9281
145,5.54,9345
146,5.54,9409
147,5.54,9473
148,5.54,9537
149,5.53,9601
150,5.53,9665
151,5.53,9729
152,5.53,9793
153,5.53,9857
154,5.53,9921
155,5.53,9985
156,5.53,10049
157,5.53,10113
158,5.53,10177
159,5.53,10241
160,5.53,10305
161,5.53,10369
162,5.53,10433
163,5.53,10497
164,5.53,10561
165,5.53,10625
166,5.53,10689
167,5.53,10753
168,5.53,10817
169,5.53,10881
170,5.53,10945
171,5.53,11009
172,5.53,11073
173,5.53,11137
174,5.53,11201
175,5.53,11265
176,5.53,11329
177,5.53,11393
178,5.53,11457
179,5.53,11521
180,5.53,11585
181,5.53,11649
182,5.53,11713
183,5.53,11777
184,5.53,11841
185,5.53,11905
186,5.53,11969
187,5.52,12033
188,5.53,12097
189,5.52,12161
190,5.52,12225
191,5.52,12289
192,5.52,12353
193,5.52,12417
194,5.52,12481
195,5.52,12545
196,5.52,12609
197,5.52,12673
198,5.52,12737
199,5.52,12801
200,5.52,12865
201,5.52,12929
202,5.52,12993
203,5.52,13057
204,5.52,13121
205,5.52,13185
206,5.52,13249
207,5.52,13313
208,5.52,13377
209,5.52,13441
210,5.52,13505
211,5.52,13569
212,5.52,13633
213,5.52,13697
214,5.52,13761
215,5.52,13825
216,5.52,13889
217,5.52,13953
218,5.52,14017
219,5.52,14081
220,5.52,14145
221,5.52,14209
222,5.52,14273
223,5.52,14337
224,5.52,14401
225,5.52,14465
226,5.52,14529
227,5.52,14593
228,5.52,14657
229,5.52,14721
230,5.52,14785
231,5.51,14849
232,5.51,14913
233,5.51,14977
234,5.51,15041
235,5.51,15105
236,5.51,15169
237,5.51,15233
238,5.51,15297
239,5.51,15361
240,5.51,15425
241,5.51,15489
242,5.51,15553
243,5.51,15617
244,5.51,15681
245,5.51,15745
246,5.51,15809
247,5.51,15873
248,5.51,15937
249,5.51,16001
250,5.51,16065
251,5.51,16129
252,5.51,16193
253,5.51,16257
254,5.51,16321
255,5.51,16385
256,5.51,16449
257,5.51,16513
258,5.51,16577
259,5.51,16641
260,5.51,16705
261,5.51,16769
262,5.51,16833
263,5.51,16897
264,5.51,16961
265,5.51,17025
266,5.51,17089
267,5.5,17153
268,5.5,17217
269,5.51,17281
270,5.5,17345
271,5.5,17409
272,5.5,17473
273,5.5,17537
274,5.5,17601
275,5.5,17665
276,5.5,17729
277,5.5,17793
278,5.5,17857
279,5.5,17921
280,5.5,17985
281,5.5,18049
282,5.5,18113
283,5.5,18177
284,5.5,18241
285,5.5,18305
286,5.5,18369
287,5.5,18433
288,5.5,18497
289,5.5,18561
290,5.5,18625
291,5.5,18689
292,5.5,18753
293,5.5,18817
294,5.5,18881
295,5.49,18945
296,5.49,19009
297,5.49,19073
298,5.49,19137
299,5.49,19201
300,5.49,19265
301,5.49,19329
302,5.49,19393
303,5.49,19457
304,5.49,19521
305,5.49,19585
306,5.49,19649
307,5.49,19713
308,5.49,19777
309,5.49,19841
310,5.49,19905
311,5.49,19969
312,5.49,20033
313,5.49,20097
314,5.49,20161
315,5.49,20225
316,5.49,20289
317,5.49,20353
318,5.49,20417
319,5.49,20481
320,5.49,20545
321,5.49,20609
322,5.49,20673
323,5.49,20737
324,5.48,20801
325,5.49,20865
326,5.48,20929
327,5.48,20993
328,5.48,21057
329,5.48,21121
330,5.48,21185
331,5.48,21249
332,5.48,21313
333,5.48,21377
334,5.48,21441
335,5.48,21505
336,5.48,21569
337,5.48,21633
338,5.48,21697
339,5.48,21761
340,5.48,21825
341,5.48,21889
342,5.48,21953
343,5.48,22017
344,5.48,22081
345,5.48,22145
346,5.48,22209
347,5.48,22273
348,5.48,22337
349,5.48,22401
350,5.48,22465
351,5.48,22529
352,5.48,22593
353,5.48,22657
354,5.48,22721
355,5.48,22785
356,5.48,22849
357,5.48,22913
358,5.48,22977
359,5.47,23041
360,5.47,23105
361,5.47,23169
362,5.47,23233
363,5.47,23297
364,5.47,23361
365,5.47,23425
366,5.47,23489
367,5.47,23553
368,5.47,23617
369,5.47,23681
370,5.47,23745
371,5.47,23809
372,5.47,23873
373,5.47,23937
