,best_fitness_19521286,num of evaluation calls
0,0.0698,512
1,0.0698,1024
2,0.0698,1536
3,0.0698,2048
4,0.0698,2560
5,0.0698,3072
6,0.0698,3584
7,0.0698,4096
8,0.0698,4608
9,0.0698,5120
10,0.0698,5632
11,0.0698,6144
12,0.0698,6656
13,0.0698,7168
14,0.0698,7680
15,0.04329,8192
16,0.04329,8704
17,0.04329,9216
18,0.04329,9728
19,0.04329,10240
20,0.04329,10752
21,0.04329,11264
22,0.04329,11776
23,0.04329,12288
24,0.04329,12800
25,0.04329,13312
26,0.04329,13824
27,0.04329,14336
28,0.04329,14848
29,0.04329,15360
30,0.04329,15872
31,0.00685,16384
32,0.00685,16896
33,0.00685,17408
34,0.00685,17920
35,0.00685,18432
36,0.00685,18944
37,0.00267,19456
38,0.00181,19968
39,0.00084,20480
40,0.00029,20992
41,0.00011,21504
42,0.00011,22016
43,0.00011,22528
44,0.00011,23040
45,7e-05,23552
46,2e-05,24064
47,2e-05,24576
48,2e-05,25088
49,2e-05,25600
50,2e-05,26112
51,0.0,26624
52,0.0,27136
53,0.0,27648
54,0.0,28160
55,0.0,28672
56,0.0,29184
57,0.0,29696
58,0.0,30208
59,0.0,30720
60,0.0,31232
61,0.0,31744
62,0.0,32256
63,0.0,32768
64,0.0,33280
65,0.0,33792
66,0.0,34304
67,0.0,34816
68,0.0,35328
69,0.0,35840
70,0.0,36352
71,0.0,36864
72,0.0,37376
73,0.0,37888
74,0.0,38400
75,0.0,38912
76,0.0,39424
77,0.0,39936
78,0.0,40448
79,0.0,40960
80,0.0,41472
81,0.0,41984
82,0.0,42496
83,0.0,43008
84,0.0,43520
85,0.0,44032
86,0.0,44544
87,0.0,45056
88,0.0,45568
89,0.0,46080
90,0.0,46592
