,best_fitness_19521289,num of evaluation calls
0,288.26,1025
1,286.44,2049
2,284.58,3073
3,282.48,4097
4,280.4,5121
5,277.86,6145
6,274.03,7169
7,270.39,8193
8,267.21,9217
9,263.07,10241
10,258.47,11265
11,254.47,12289
12,249.59,13313
13,243.33,14337
14,237.41,15361
15,231.11,16385
16,223.96,17409
17,216.19,18433
18,208.56,19457
19,198.34,20481
20,189.03,21505
21,178.24,22529
22,167.08,23553
23,154.81,24577
24,142.21,25601
25,129.12,26625
26,114.75,27649
27,99.12,28673
28,85.17,29697
29,72.16,30721
30,57.93,31745
31,45.91,32769
32,33.86,33793
33,23.22,34817
34,14.74,35841
35,8.24,36865
36,3.32,37889
37,1.61,38913
38,1.64,39937
39,1.37,40961
40,1.21,41985
41,1.33,43009
42,1.01,44033
43,1.12,45057
44,1.07,46081
45,1.02,47105
46,0.98,48129
47,0.79,49153
48,0.88,50177
49,0.77,51201
50,0.84,52225
51,0.61,53249
52,0.52,54273
53,0.66,55297
54,0.47,56321
55,0.41,57345
56,0.61,58369
57,0.33,59393
58,0.42,60417
59,0.29,61441
60,0.3,62465
61,0.23,63489
62,0.23,64513
63,0.21,65537
64,0.24,66561
65,0.2,67585
66,0.2,68609
67,0.19,69633
68,0.19,70657
69,0.18,71681
70,0.18,72705
71,0.18,73729
72,0.18,74753
73,0.18,75777
74,0.18,76801
75,0.18,77825
76,0.18,78849
77,0.18,79873
78,0.18,80897
79,0.18,81921
80,0.18,82945
81,0.18,83969
82,0.18,84993
83,0.18,86017
84,0.18,87041
85,0.18,88065
86,0.18,89089
87,0.18,90113
88,0.18,91137
89,0.18,92161
90,0.18,93185
91,0.18,94209
92,0.18,95233
93,0.18,96257
94,0.18,97281
95,0.18,98305
96,0.18,99329
97,0.18,100353
98,0.18,101377
99,0.18,102401
100,0.18,103425
101,0.18,104449
102,0.18,105473
103,0.18,106497
104,0.18,107521
105,0.18,108545
106,0.18,109569
107,0.18,110593
108,0.18,111617
109,0.18,112641
110,0.18,113665
111,0.18,114689
112,0.18,115713
113,0.18,116737
114,0.18,117761
115,0.18,118785
116,0.18,119809
117,0.18,120833
118,0.18,121857
119,0.18,122881
120,0.18,123905
121,0.18,124929
122,0.18,125953
123,0.18,126977
124,0.18,128001
