,best_fitness_19521282,num of evaluation calls
0,255.81,1025
1,253.75,2049
2,251.72,3073
3,249.25,4097
4,246.58,5121
5,243.98,6145
6,240.79,7169
7,237.16,8193
8,234.04,9217
9,230.67,10241
10,227.33,11265
11,223.09,12289
12,218.87,13313
13,213.0,14337
14,207.76,15361
15,201.41,16385
16,194.68,17409
17,186.28,18433
18,178.18,19457
19,168.99,20481
20,158.58,21505
21,149.56,22529
22,140.2,23553
23,131.04,24577
24,120.93,25601
25,108.26,26625
26,97.44,27649
27,85.77,28673
28,74.15,29697
29,62.72,30721
30,51.76,31745
31,38.82,32769
32,26.57,33793
33,15.91,34817
34,8.4,35841
35,3.13,36865
36,1.93,37889
37,1.67,38913
38,1.6,39937
39,1.96,40961
40,1.27,41985
41,1.3,43009
42,1.06,44033
43,1.12,45057
44,1.05,46081
45,0.84,47105
46,0.93,48129
47,0.47,49153
48,0.85,50177
49,1.07,51201
50,0.68,52225
51,0.73,53249
52,0.54,54273
53,0.37,55297
54,0.35,56321
55,0.36,57345
56,0.31,58369
57,0.31,59393
58,0.3,60417
59,0.35,61441
60,0.3,62465
61,0.28,63489
62,0.28,64513
63,0.28,65537
64,0.27,66561
65,0.27,67585
66,0.28,68609
67,0.27,69633
68,0.27,70657
69,0.27,71681
70,0.27,72705
71,0.27,73729
72,0.27,74753
73,0.27,75777
74,0.27,76801
75,0.27,77825
76,0.27,78849
77,0.27,79873
78,0.27,80897
79,0.27,81921
80,0.27,82945
81,0.27,83969
82,0.27,84993
83,0.27,86017
84,0.27,87041
85,0.27,88065
86,0.27,89089
87,0.27,90113
88,0.27,91137
89,0.27,92161
90,0.27,93185
91,0.27,94209
92,0.27,95233
93,0.27,96257
94,0.27,97281
95,0.27,98305
96,0.27,99329
97,0.27,100353
98,0.27,101377
99,0.27,102401
100,0.27,103425
101,0.27,104449
102,0.27,105473
103,0.27,106497
104,0.27,107521
105,0.27,108545
106,0.27,109569
107,0.27,110593
108,0.27,111617
109,0.27,112641
110,0.27,113665
111,0.27,114689
112,0.27,115713
113,0.27,116737
114,0.27,117761
115,0.27,118785
116,0.27,119809
117,0.27,120833
118,0.27,121857
119,0.27,122881
120,0.27,123905
121,0.27,124929
122,0.27,125953
123,0.27,126977
124,0.27,128001
125,0.27,129025
126,0.27,130049
