,best_fitness_19521283,num of evaluation calls
0,20.38,513
1,20.41,1025
2,20.29,1537
3,20.48,2049
4,20.44,2561
5,20.22,3073
6,20.34,3585
7,19.93,4097
8,20.02,4609
9,19.71,5121
10,19.75,5633
11,19.64,6145
12,19.67,6657
13,19.64,7169
14,19.62,7681
15,19.62,8193
16,19.62,8705
17,19.63,9217
18,19.62,9729
19,19.62,10241
20,19.62,10753
21,19.61,11265
22,19.61,11777
23,19.61,12289
24,19.61,12801
25,19.61,13313
26,19.61,13825
27,19.61,14337
28,19.61,14849
29,19.61,15361
30,19.61,15873
31,19.61,16385
32,19.61,16897
33,19.61,17409
34,19.61,17921
35,19.61,18433
36,19.61,18945
37,19.61,19457
38,19.61,19969
39,19.61,20481
40,19.61,20993
41,19.61,21505
42,19.61,22017
43,19.61,22529
44,19.61,23041
45,19.61,23553
46,19.61,24065
47,19.61,24577
48,19.61,25089
49,19.61,25601
50,19.61,26113
51,19.61,26625
52,19.61,27137
53,19.61,27649
54,19.61,28161
55,19.61,28673
56,19.61,29185
57,19.61,29697
58,19.61,30209
59,19.61,30721
60,19.61,31233
61,19.61,31745
62,19.61,32257
63,19.61,32769
64,19.61,33281
65,19.61,33793
66,19.61,34305
67,19.61,34817
68,19.61,35329
69,19.61,35841
70,19.61,36353
71,19.61,36865
72,19.61,37377
73,19.61,37889
74,19.61,38401
75,19.61,38913
76,19.61,39425
77,19.61,39937
78,19.61,40449
