,best_fitness_19521281,num of evaluation calls
0,20.7,65
1,20.67,129
2,20.54,193
3,20.1,257
4,20.52,321
5,20.37,385
6,20.39,449
7,20.45,513
8,20.02,577
9,19.82,641
10,20.18,705
11,19.94,769
12,19.62,833
13,19.57,897
14,19.54,961
15,19.59,1025
16,19.51,1089
17,19.46,1153
18,19.5,1217
19,19.42,1281
20,19.42,1345
21,19.44,1409
22,19.38,1473
23,19.4,1537
24,19.38,1601
25,19.38,1665
26,19.38,1729
27,19.37,1793
28,19.37,1857
29,19.37,1921
30,19.37,1985
31,19.37,2049
32,19.37,2113
33,19.37,2177
34,19.37,2241
35,19.37,2305
36,19.37,2369
37,19.37,2433
38,19.36,2497
39,19.36,2561
40,19.37,2625
41,19.36,2689
42,19.36,2753
43,19.36,2817
44,19.36,2881
45,19.36,2945
46,19.36,3009
47,19.36,3073
48,19.36,3137
49,19.36,3201
50,19.36,3265
51,19.36,3329
52,19.36,3393
53,19.36,3457
54,19.36,3521
55,19.36,3585
56,19.36,3649
57,19.36,3713
58,19.36,3777
59,19.36,3841
60,19.36,3905
61,19.36,3969
62,19.36,4033
63,19.36,4097
64,19.36,4161
65,19.36,4225
66,19.36,4289
67,19.36,4353
68,19.36,4417
69,19.36,4481
70,19.36,4545
71,19.36,4609
72,19.36,4673
73,19.36,4737
74,19.36,4801
75,19.36,4865
76,19.36,4929
77,19.36,4993
78,19.36,5057
79,19.36,5121
80,19.36,5185
81,19.36,5249
82,19.36,5313
83,19.36,5377
84,19.36,5441
85,19.36,5505
86,19.36,5569
87,19.36,5633
88,19.36,5697
89,19.36,5761
