,best_fitness_19521286,num of evaluation calls
0,129163.52421,64
1,129163.52421,128
2,129163.52421,192
3,129163.52421,256
4,111599.23479,320
5,78646.86033,384
6,78646.86033,448
7,78646.86033,512
8,24823.01302,576
9,22054.60832,640
10,22054.60832,704
11,22054.60832,768
12,7270.31103,832
13,7270.31103,896
14,7270.31103,960
15,7270.31103,1024
16,5985.60555,1088
17,5985.60555,1152
18,2268.01628,1216
19,2268.01628,1280
20,2268.01628,1344
21,2268.01628,1408
22,1486.29995,1472
23,1486.29995,1536
24,1486.29995,1600
25,1448.05545,1664
26,1135.21074,1728
27,1135.21074,1792
28,1135.21074,1856
29,833.96263,1920
30,639.02224,1984
31,639.02224,2048
32,639.02224,2112
33,639.02224,2176
34,639.02224,2240
35,639.02224,2304
36,436.97065,2368
37,436.97065,2432
38,436.97065,2496
39,436.97065,2560
40,436.97065,2624
41,436.97065,2688
42,324.23005,2752
43,324.23005,2816
44,324.23005,2880
45,259.50606,2944
46,153.65372,3008
47,153.65372,3072
48,153.65372,3136
49,153.65372,3200
50,153.65372,3264
51,153.65372,3328
52,153.65372,3392
53,153.65372,3456
54,153.65372,3520
55,153.65372,3584
56,153.65372,3648
57,153.65372,3712
58,153.65372,3776
59,151.61548,3840
60,151.61548,3904
61,146.84145,3968
62,98.4989,4032
63,98.4989,4096
64,98.4989,4160
65,98.4989,4224
66,98.4989,4288
67,98.4989,4352
68,98.4989,4416
69,96.91073,4480
70,96.91073,4544
71,92.2458,4608
72,92.2458,4672
73,92.2458,4736
74,92.2458,4800
75,92.2458,4864
76,92.2458,4928
77,92.2458,4992
78,92.2458,5056
79,92.2458,5120
80,92.2458,5184
81,92.2458,5248
82,88.26164,5312
83,78.45761,5376
84,78.45761,5440
85,78.45761,5504
86,78.45761,5568
87,78.45761,5632
88,78.45761,5696
89,78.45761,5760
90,78.45761,5824
91,70.29376,5888
92,70.29376,5952
93,70.29376,6016
94,70.29376,6080
95,70.29376,6144
96,70.29376,6208
97,67.06788,6272
98,67.06788,6336
99,67.06788,6400
100,67.06788,6464
101,67.06788,6528
102,67.06788,6592
103,67.06788,6656
104,67.06788,6720
105,39.23123,6784
106,39.23123,6848
107,39.23123,6912
108,39.23123,6976
109,39.23123,7040
110,39.23123,7104
111,39.23123,7168
112,39.23123,7232
113,39.23123,7296
114,39.23123,7360
115,39.23123,7424
116,39.23123,7488
117,39.23123,7552
118,39.23123,7616
119,39.23123,7680
120,39.23123,7744
121,39.23123,7808
122,39.23123,7872
123,39.23123,7936
124,39.23123,8000
125,39.23123,8064
126,39.23123,8128
127,39.23123,8192
128,39.23123,8256
129,27.9777,8320
130,27.9777,8384
131,27.9777,8448
132,27.79375,8512
133,27.79375,8576
134,27.79375,8640
135,27.79375,8704
136,27.79375,8768
137,27.79375,8832
138,27.79375,8896
139,27.79375,8960
140,27.79375,9024
141,27.79375,9088
142,27.79375,9152
143,27.40124,9216
144,25.41627,9280
145,25.41627,9344
146,25.41627,9408
147,25.41627,9472
148,25.41627,9536
149,20.3023,9600
150,19.81625,9664
151,19.81625,9728
152,18.77341,9792
153,16.33935,9856
154,16.33935,9920
155,16.33935,9984
156,16.33935,10048
157,16.33935,10112
158,16.33935,10176
159,16.33935,10240
160,16.33935,10304
161,16.33935,10368
162,16.33935,10432
163,16.33935,10496
164,16.33935,10560
165,15.98115,10624
166,15.98115,10688
167,14.56143,10752
168,13.17424,10816
169,12.57219,10880
170,12.57219,10944
171,12.57219,11008
172,12.57219,11072
173,12.57219,11136
174,11.56686,11200
175,11.56686,11264
176,11.56686,11328
177,11.56686,11392
178,11.56686,11456
179,11.56686,11520
180,11.56686,11584
181,10.82303,11648
182,10.82303,11712
183,10.82303,11776
184,10.82303,11840
185,9.82772,11904
186,9.82772,11968
187,9.16719,12032
188,9.16719,12096
189,9.16719,12160
190,9.01728,12224
191,9.01728,12288
192,9.01728,12352
193,9.01728,12416
194,7.81073,12480
195,7.81073,12544
196,7.81073,12608
197,7.81073,12672
198,7.81073,12736
199,7.81073,12800
200,7.81073,12864
201,7.68965,12928
202,7.68965,12992
203,7.68965,13056
204,7.66233,13120
205,7.66233,13184
206,7.14002,13248
207,7.14002,13312
208,7.14002,13376
209,7.14002,13440
210,7.03623,13504
211,7.03623,13568
212,7.03623,13632
213,7.03623,13696
214,7.03623,13760
215,7.03623,13824
216,7.03623,13888
217,7.00602,13952
218,7.00602,14016
219,7.00602,14080
220,6.99985,14144
221,6.99985,14208
222,6.99985,14272
223,6.99985,14336
224,6.95527,14400
225,6.95527,14464
226,6.94831,14528
227,6.94831,14592
228,6.90137,14656
229,6.8896,14720
230,6.76226,14784
231,6.76226,14848
232,6.76226,14912
233,6.76226,14976
234,6.76226,15040
235,6.76226,15104
236,6.76226,15168
237,6.76226,15232
238,6.6136,15296
239,6.6136,15360
240,6.6136,15424
241,6.6136,15488
242,6.6136,15552
243,6.6136,15616
244,6.6136,15680
245,6.6136,15744
246,6.6136,15808
247,6.6136,15872
248,6.6136,15936
249,6.6136,16000
250,6.6136,16064
251,6.56668,16128
252,6.56668,16192
253,6.56668,16256
254,6.56668,16320
255,6.56668,16384
256,6.49207,16448
257,6.4778,16512
258,6.4778,16576
259,6.4778,16640
260,6.39165,16704
261,6.39165,16768
262,6.39165,16832
263,6.39165,16896
264,6.39165,16960
265,6.39165,17024
266,6.39165,17088
267,6.39165,17152
268,6.39165,17216
269,6.39165,17280
270,6.39165,17344
271,6.39165,17408
272,6.39165,17472
273,6.39165,17536
274,6.39137,17600
275,6.39137,17664
276,6.39137,17728
277,6.37005,17792
278,6.31542,17856
279,6.31542,17920
280,6.31542,17984
281,6.31542,18048
282,6.31542,18112
283,6.31542,18176
284,6.25127,18240
285,6.25127,18304
286,6.25127,18368
287,6.25127,18432
288,6.25127,18496
289,6.25127,18560
290,6.25127,18624
291,6.25127,18688
292,6.25127,18752
293,6.25127,18816
294,6.25127,18880
295,6.25127,18944
296,6.22934,19008
297,6.22934,19072
298,6.22934,19136
299,6.22934,19200
300,6.19811,19264
301,6.19811,19328
302,6.19811,19392
303,6.06605,19456
304,6.06605,19520
305,6.06605,19584
306,6.06605,19648
307,6.06605,19712
308,6.06605,19776
309,6.06605,19840
310,6.06605,19904
311,6.06605,19968
312,6.06605,20032
313,6.06605,20096
314,5.89181,20160
315,5.89181,20224
316,5.89181,20288
317,5.89181,20352
318,5.89181,20416
319,5.89181,20480
320,5.89181,20544
321,5.89181,20608
322,5.89181,20672
323,5.84182,20736
324,5.84182,20800
325,5.84182,20864
326,5.84182,20928
327,5.84182,20992
328,5.84182,21056
329,5.84182,21120
330,5.84182,21184
331,5.84182,21248
332,5.84182,21312
333,5.84182,21376
334,5.84182,21440
335,5.84182,21504
336,5.81786,21568
337,5.81786,21632
338,5.81786,21696
339,5.79191,21760
340,5.79191,21824
341,5.79191,21888
342,5.79191,21952
343,5.79191,22016
344,5.79191,22080
345,5.79191,22144
346,5.79191,22208
347,5.79191,22272
348,5.79191,22336
349,5.79191,22400
350,5.79191,22464
351,5.79191,22528
352,5.79191,22592
353,5.76063,22656
354,5.76063,22720
355,5.76063,22784
356,5.76063,22848
357,5.74876,22912
358,5.74876,22976
359,5.74876,23040
360,5.74876,23104
361,5.73957,23168
362,5.73957,23232
363,5.71629,23296
364,5.71629,23360
365,5.71629,23424
366,5.71629,23488
367,5.70971,23552
368,5.70971,23616
369,5.70971,23680
370,5.70835,23744
371,5.70835,23808
372,5.70835,23872
373,5.70612,23936
374,5.65919,24000
375,5.65919,24064
376,5.65919,24128
377,5.65768,24192
378,5.64934,24256
379,5.64934,24320
380,5.64934,24384
