,best_fitness_19521290,num of evaluation calls
0,108.41456,64
1,94.41574,128
2,67.65385,192
3,67.65385,256
4,67.65385,320
5,67.65385,384
6,67.65385,448
7,57.97141,512
8,57.97141,576
9,57.97141,640
10,57.97141,704
11,57.97141,768
12,57.97141,832
13,57.97141,896
14,57.97141,960
15,57.97141,1024
16,57.97141,1088
17,57.97141,1152
18,57.97141,1216
19,57.97141,1280
20,57.97141,1344
21,56.69133,1408
22,56.69133,1472
23,56.69133,1536
24,56.69133,1600
25,56.69133,1664
26,56.69133,1728
27,56.69133,1792
28,56.69133,1856
29,56.69133,1920
30,51.15525,1984
31,51.15525,2048
32,51.15525,2112
33,43.67042,2176
34,43.67042,2240
35,41.8313,2304
36,41.8313,2368
37,41.8313,2432
38,39.17021,2496
39,39.17021,2560
40,39.17021,2624
41,36.13693,2688
42,36.13693,2752
43,36.13693,2816
44,36.13693,2880
45,36.13693,2944
46,34.25784,3008
47,31.55439,3072
48,31.55439,3136
49,21.69836,3200
50,21.69836,3264
51,21.69836,3328
52,21.69836,3392
53,21.69836,3456
54,21.69836,3520
55,21.69836,3584
56,21.69836,3648
57,17.95782,3712
58,17.95782,3776
59,17.95782,3840
60,17.95782,3904
61,17.95782,3968
62,17.95782,4032
63,17.95782,4096
64,17.95782,4160
65,17.95782,4224
66,17.95782,4288
67,17.95782,4352
68,17.95782,4416
69,17.95782,4480
70,17.95782,4544
71,17.95782,4608
72,17.95782,4672
73,17.95782,4736
74,17.47879,4800
75,16.50136,4864
76,16.50136,4928
77,16.50136,4992
78,16.50136,5056
79,16.50136,5120
80,16.50136,5184
81,16.50136,5248
82,16.50136,5312
83,16.50136,5376
84,16.50136,5440
85,16.50136,5504
86,16.02826,5568
87,14.08257,5632
88,14.08257,5696
89,14.08257,5760
90,13.14894,5824
91,13.14894,5888
92,12.32827,5952
93,12.32827,6016
94,10.97891,6080
95,10.97891,6144
96,10.97891,6208
97,10.97891,6272
98,10.97891,6336
99,10.97891,6400
100,10.97891,6464
101,10.97891,6528
102,10.97891,6592
103,10.97891,6656
104,10.97891,6720
105,10.97891,6784
106,10.97891,6848
107,10.97891,6912
108,10.97891,6976
109,10.97891,7040
110,10.97891,7104
111,10.97891,7168
112,10.97891,7232
113,10.97891,7296
114,10.97891,7360
115,10.97891,7424
116,10.97891,7488
117,10.97891,7552
118,10.97891,7616
119,10.97891,7680
