,best_fitness_19521281,num of evaluation calls
0,19.73495,128
1,19.73495,256
2,18.87599,384
3,18.87599,512
4,18.87599,640
5,18.87599,768
6,15.50137,896
7,12.2911,1024
8,10.90239,1152
9,7.75163,1280
10,7.06593,1408
11,5.68134,1536
12,5.68134,1664
13,5.68134,1792
14,5.6809,1920
15,4.01024,2048
16,2.74323,2176
17,2.74323,2304
18,2.40262,2432
19,1.38621,2560
20,1.38621,2688
21,1.38621,2816
22,1.17381,2944
23,0.9498,3072
24,0.9498,3200
25,0.9498,3328
26,0.9498,3456
27,0.9498,3584
28,0.9498,3712
29,0.63624,3840
30,0.3508,3968
31,0.3508,4096
32,0.3508,4224
33,0.3508,4352
34,0.3508,4480
35,0.3508,4608
36,0.17624,4736
37,0.17624,4864
38,0.17624,4992
39,0.17624,5120
40,0.15723,5248
41,0.15723,5376
42,0.11547,5504
43,0.11547,5632
44,0.11547,5760
45,0.11547,5888
46,0.10837,6016
47,0.10837,6144
48,0.08358,6272
49,0.08358,6400
50,0.08358,6528
51,0.08029,6656
52,0.08029,6784
53,0.07985,6912
54,0.03394,7040
55,0.03394,7168
56,0.03394,7296
57,0.03382,7424
58,0.02961,7552
59,0.02961,7680
60,0.02444,7808
61,0.00876,7936
62,0.00876,8064
63,0.00876,8192
64,0.00876,8320
65,0.00876,8448
66,0.00876,8576
67,0.00876,8704
68,0.00876,8832
69,0.00624,8960
70,0.00539,9088
71,0.00539,9216
72,0.0042,9344
73,0.0042,9472
74,0.004,9600
75,0.004,9728
76,0.00376,9856
77,0.00236,9984
78,0.00236,10112
79,0.00236,10240
80,0.00236,10368
81,0.00236,10496
82,0.00144,10624
83,0.00144,10752
84,0.00137,10880
85,0.00119,11008
86,0.00085,11136
87,0.00085,11264
88,0.00074,11392
89,0.00057,11520
90,0.00046,11648
91,0.00046,11776
92,0.00046,11904
93,0.00037,12032
94,0.00033,12160
95,0.00023,12288
96,0.00023,12416
97,0.00023,12544
98,0.00021,12672
99,0.00021,12800
100,0.00019,12928
101,0.00019,13056
102,0.00013,13184
103,0.00011,13312
104,0.00011,13440
105,6e-05,13568
106,3e-05,13696
107,3e-05,13824
108,3e-05,13952
109,3e-05,14080
110,3e-05,14208
111,3e-05,14336
112,2e-05,14464
113,2e-05,14592
114,2e-05,14720
115,2e-05,14848
116,2e-05,14976
117,2e-05,15104
118,2e-05,15232
119,1e-05,15360
120,1e-05,15488
121,1e-05,15616
122,0.0,15744
123,0.0,15872
124,0.0,16000
125,0.0,16128
126,0.0,16256
127,0.0,16384
128,0.0,16512
129,0.0,16640
130,0.0,16768
131,0.0,16896
132,0.0,17024
133,0.0,17152
134,0.0,17280
135,0.0,17408
136,0.0,17536
137,0.0,17664
138,0.0,17792
139,0.0,17920
140,0.0,18048
141,0.0,18176
142,0.0,18304
143,0.0,18432
144,0.0,18560
145,0.0,18688
146,0.0,18816
147,0.0,18944
148,0.0,19072
149,0.0,19200
150,0.0,19328
151,0.0,19456
152,0.0,19584
153,0.0,19712
154,0.0,19840
155,0.0,19968
156,0.0,20096
157,0.0,20224
158,0.0,20352
159,0.0,20480
160,0.0,20608
161,0.0,20736
162,0.0,20864
163,0.0,20992
164,0.0,21120
165,0.0,21248
166,0.0,21376
167,0.0,21504
168,0.0,21632
169,0.0,21760
170,0.0,21888
171,0.0,22016
172,0.0,22144
173,0.0,22272
174,0.0,22400
175,0.0,22528
176,0.0,22656
177,0.0,22784
178,0.0,22912
179,0.0,23040
180,0.0,23168
181,0.0,23296
182,0.0,23424
