,best_fitness_19521284,num of evaluation calls
0,90.17265,512
1,74.67943,1024
2,74.67943,1536
3,74.67943,2048
4,64.84536,2560
5,25.05081,3072
6,25.05081,3584
7,25.05081,4096
8,25.05081,4608
9,25.05081,5120
10,22.43393,5632
11,22.43393,6144
12,8.24498,6656
13,8.24498,7168
14,8.24498,7680
15,8.24498,8192
16,8.24498,8704
17,8.24498,9216
18,8.24498,9728
19,8.24498,10240
20,8.24498,10752
21,5.69194,11264
22,5.64036,11776
23,5.64036,12288
24,5.64036,12800
25,5.64036,13312
26,5.39539,13824
27,5.03654,14336
28,4.56718,14848
29,3.21728,15360
30,3.15331,15872
31,2.31975,16384
32,2.31975,16896
33,2.31975,17408
34,2.0406,17920
35,2.0406,18432
36,2.0406,18944
37,1.9849,19456
38,1.78727,19968
39,1.78727,20480
40,1.78727,20992
41,1.78727,21504
42,1.73647,22016
43,1.3604,22528
44,1.3604,23040
45,1.10945,23552
46,1.10945,24064
47,1.10945,24576
48,1.10945,25088
49,1.10945,25600
50,1.10945,26112
51,1.10945,26624
52,1.10945,27136
53,1.10945,27648
54,1.10945,28160
55,1.10945,28672
56,1.10945,29184
57,1.04928,29696
58,1.04928,30208
59,1.04928,30720
60,1.04928,31232
61,0.82042,31744
62,0.82042,32256
63,0.82042,32768
64,0.82042,33280
65,0.82042,33792
66,0.82042,34304
67,0.82042,34816
68,0.82042,35328
69,0.82042,35840
70,0.82042,36352
71,0.82042,36864
72,0.82042,37376
73,0.82042,37888
74,0.62277,38400
75,0.62277,38912
76,0.62277,39424
77,0.62277,39936
78,0.62277,40448
79,0.62277,40960
80,0.62277,41472
81,0.62277,41984
82,0.62277,42496
83,0.62277,43008
84,0.62277,43520
85,0.50765,44032
86,0.50765,44544
87,0.50765,45056
88,0.50765,45568
89,0.50765,46080
90,0.50765,46592
91,0.50765,47104
92,0.50765,47616
93,0.50765,48128
94,0.50765,48640
95,0.50765,49152
96,0.50765,49664
97,0.50765,50176
98,0.50765,50688
99,0.50765,51200
100,0.50765,51712
101,0.50765,52224
102,0.50765,52736
103,0.50765,53248
104,0.50765,53760
105,0.50765,54272
106,0.50765,54784
107,0.50765,55296
108,0.50765,55808
109,0.50765,56320
110,0.50765,56832
111,0.50765,57344
112,0.44139,57856
113,0.44139,58368
114,0.44139,58880
115,0.44139,59392
116,0.44139,59904
117,0.44139,60416
118,0.44139,60928
119,0.44139,61440
120,0.44139,61952
121,0.44139,62464
122,0.44139,62976
123,0.44139,63488
124,0.44139,64000
125,0.44139,64512
126,0.44139,65024
127,0.44139,65536
128,0.44139,66048
129,0.44139,66560
130,0.44139,67072
131,0.44139,67584
132,0.44139,68096
133,0.44139,68608
134,0.44139,69120
135,0.44139,69632
136,0.44139,70144
137,0.44139,70656
138,0.44139,71168
139,0.44139,71680
140,0.44139,72192
141,0.44139,72704
142,0.44139,73216
143,0.44139,73728
144,0.40048,74240
145,0.40048,74752
146,0.40048,75264
147,0.40048,75776
148,0.32476,76288
149,0.32476,76800
150,0.29823,77312
151,0.29823,77824
152,0.29823,78336
153,0.29823,78848
154,0.29823,79360
155,0.29823,79872
156,0.29823,80384
157,0.29823,80896
158,0.29823,81408
159,0.29823,81920
160,0.29823,82432
161,0.16116,82944
162,0.16116,83456
163,0.16116,83968
164,0.16116,84480
165,0.16116,84992
166,0.16116,85504
167,0.16116,86016
168,0.16116,86528
169,0.16116,87040
170,0.16116,87552
171,0.16116,88064
172,0.16116,88576
173,0.16116,89088
174,0.16116,89600
175,0.16116,90112
176,0.16116,90624
177,0.16116,91136
178,0.16116,91648
179,0.16116,92160
180,0.16116,92672
181,0.16116,93184
182,0.16116,93696
183,0.16116,94208
184,0.16116,94720
185,0.16116,95232
186,0.16116,95744
187,0.16116,96256
188,0.16116,96768
189,0.16116,97280
190,0.16116,97792
191,0.16116,98304
192,0.16116,98816
193,0.16116,99328
194,0.16116,99840
195,0.16116,100352
196,0.16116,100864
197,0.16116,101376
198,0.16116,101888
199,0.16116,102400
200,0.16116,102912
201,0.16116,103424
202,0.16116,103936
203,0.16116,104448
204,0.16116,104960
205,0.16116,105472
206,0.16116,105984
207,0.16116,106496
208,0.16116,107008
209,0.16116,107520
210,0.16116,108032
211,0.16116,108544
212,0.16116,109056
213,0.16116,109568
