,best_fitness_19521288,num of evaluation calls
0,105.9,513
1,105.37,1025
2,104.16,1537
3,103.31,2049
4,102.43,2561
5,101.33,3073
6,99.76,3585
7,98.02,4097
8,96.75,4609
9,94.91,5121
10,92.74,5633
11,90.35,6145
12,86.8,6657
13,84.25,7169
14,81.34,7681
15,77.4,8193
16,73.55,8705
17,70.23,9217
18,65.99,9729
19,62.53,10241
20,58.05,10753
21,52.16,11265
22,45.76,11777
23,40.23,12289
24,33.05,12801
25,29.09,13313
26,23.95,13825
27,19.07,14337
28,13.75,14849
29,8.29,15361
30,3.94,15873
31,1.7,16385
32,0.73,16897
33,0.12,17409
34,0.06,17921
35,0.04,18433
36,0.08,18945
37,0.06,19457
38,0.03,19969
39,0.03,20481
40,0.02,20993
41,0.0,21505
42,0.02,22017
43,0.02,22529
44,0.01,23041
45,0.0,23553
46,0.0,24065
47,0.0,24577
48,0.0,25089
49,0.0,25601
50,0.0,26113
51,0.0,26625
52,0.0,27137
53,0.0,27649
54,0.0,28161
55,0.0,28673
56,0.0,29185
57,0.0,29697
58,0.0,30209
59,0.0,30721
60,0.0,31233
61,0.0,31745
62,0.0,32257
63,0.0,32769
64,0.0,33281
65,0.0,33793
66,0.0,34305
67,0.0,34817
68,0.0,35329
69,0.0,35841
70,0.0,36353
71,0.0,36865
72,0.0,37377
73,0.0,37889
74,0.0,38401
75,0.0,38913
76,0.0,39425
77,0.0,39937
78,0.0,40449
79,0.0,40961
