,best_fitness_19521288,num of evaluation calls
0,18.41654,1024
1,17.46804,2048
2,17.36694,3072
3,17.36694,4096
4,15.53184,5120
5,15.41536,6144
6,14.02017,7168
7,14.02017,8192
8,14.02017,9216
9,14.02017,10240
10,14.02017,11264
11,13.17185,12288
12,13.17185,13312
13,13.17185,14336
14,13.17185,15360
15,13.17185,16384
16,12.76524,17408
17,12.2176,18432
18,12.2176,19456
19,12.2176,20480
20,11.42286,21504
21,10.54597,22528
22,10.54597,23552
23,9.32554,24576
24,9.32554,25600
25,9.32554,26624
26,9.32554,27648
27,9.32554,28672
28,8.39511,29696
29,7.49179,30720
30,7.49179,31744
31,7.49179,32768
32,7.39408,33792
33,7.39408,34816
34,7.33119,35840
35,7.33119,36864
36,7.33119,37888
37,6.29001,38912
38,6.29001,39936
39,5.46371,40960
40,5.10463,41984
41,5.10463,43008
42,5.10463,44032
43,5.10463,45056
44,4.37217,46080
45,4.37217,47104
46,4.37217,48128
47,4.37217,49152
48,4.37217,50176
49,3.91349,51200
50,3.31183,52224
51,3.31183,53248
52,3.31183,54272
53,3.31183,55296
54,3.31183,56320
55,3.10867,57344
56,2.67535,58368
57,2.67535,59392
58,2.67535,60416
59,2.67535,61440
60,2.67535,62464
61,2.67535,63488
62,2.33317,64512
63,2.33317,65536
64,2.33317,66560
65,2.33317,67584
66,2.33317,68608
67,2.28653,69632
68,1.99155,70656
69,1.99155,71680
70,1.99155,72704
71,1.50632,73728
72,1.50632,74752
73,1.50632,75776
74,1.50632,76800
75,1.47247,77824
76,1.39713,78848
77,1.39713,79872
78,1.19925,80896
79,1.06139,81920
80,0.58977,82944
81,0.58977,83968
82,0.58977,84992
83,0.58977,86016
84,0.58977,87040
85,0.58977,88064
86,0.58977,89088
87,0.58878,90112
88,0.32617,91136
89,0.32617,92160
90,0.32617,93184
91,0.32617,94208
92,0.27094,95232
93,0.27094,96256
94,0.26409,97280
95,0.26409,98304
96,0.25405,99328
97,0.25405,100352
98,0.24892,101376
99,0.24892,102400
100,0.24892,103424
101,0.22384,104448
102,0.15485,105472
103,0.15485,106496
104,0.14674,107520
105,0.14674,108544
106,0.12833,109568
107,0.12702,110592
108,0.10865,111616
109,0.10231,112640
110,0.10023,113664
111,0.09578,114688
112,0.07212,115712
113,0.07212,116736
114,0.07212,117760
115,0.07212,118784
116,0.05955,119808
117,0.05955,120832
118,0.05955,121856
119,0.05857,122880
120,0.05857,123904
121,0.0384,124928
122,0.0384,125952
123,0.0384,126976
124,0.0384,128000
125,0.0384,129024
126,0.0384,130048
127,0.02725,131072
128,0.02725,132096
129,0.02725,133120
130,0.02725,134144
131,0.02269,135168
132,0.01921,136192
133,0.01921,137216
134,0.01921,138240
135,0.01921,139264
136,0.01921,140288
137,0.01624,141312
138,0.01624,142336
139,0.01322,143360
140,0.01322,144384
141,0.01322,145408
142,0.01322,146432
143,0.01322,147456
144,0.01322,148480
145,0.01176,149504
146,0.00904,150528
147,0.00904,151552
148,0.00904,152576
149,0.00904,153600
150,0.00556,154624
151,0.00556,155648
152,0.00526,156672
153,0.00526,157696
154,0.00526,158720
155,0.00526,159744
156,0.00526,160768
157,0.00513,161792
158,0.00487,162816
159,0.00487,163840
160,0.00487,164864
161,0.00426,165888
162,0.00426,166912
163,0.00381,167936
164,0.00364,168960
165,0.00364,169984
166,0.00287,171008
167,0.00287,172032
168,0.00269,173056
169,0.00269,174080
170,0.00129,175104
171,0.00129,176128
172,0.00129,177152
173,0.00129,178176
174,0.00129,179200
175,0.00129,180224
176,0.0012,181248
177,0.0012,182272
178,0.0012,183296
179,0.0012,184320
180,0.0012,185344
181,0.0012,186368
182,0.0012,187392
183,0.0012,188416
184,0.00092,189440
185,0.00086,190464
186,0.00086,191488
187,0.00086,192512
188,0.00086,193536
189,0.00081,194560
190,0.00068,195584
191,0.00068,196608
192,0.00068,197632
193,0.00061,198656
194,0.00061,199680
195,0.00061,200704
196,0.00047,201728
197,0.00047,202752
198,0.00044,203776
199,0.00041,204800
200,0.00041,205824
201,0.00028,206848
202,0.00028,207872
203,0.00028,208896
204,0.00028,209920
205,0.00028,210944
206,0.00028,211968
207,0.00028,212992
208,0.00028,214016
209,0.00028,215040
210,0.00022,216064
211,0.00022,217088
212,0.00022,218112
213,0.00019,219136
214,0.00019,220160
215,0.00019,221184
216,0.00019,222208
217,0.00019,223232
218,0.00019,224256
219,0.00014,225280
220,0.00014,226304
221,0.00013,227328
222,0.00013,228352
223,0.00013,229376
224,0.0001,230400
225,0.0001,231424
226,8e-05,232448
227,8e-05,233472
228,8e-05,234496
229,7e-05,235520
230,7e-05,236544
231,7e-05,237568
232,7e-05,238592
233,6e-05,239616
234,5e-05,240640
235,5e-05,241664
236,5e-05,242688
237,5e-05,243712
238,5e-05,244736
239,4e-05,245760
240,4e-05,246784
241,4e-05,247808
242,4e-05,248832
243,3e-05,249856
244,3e-05,250880
245,3e-05,251904
246,2e-05,252928
247,2e-05,253952
248,2e-05,254976
249,2e-05,256000
250,2e-05,257024
251,2e-05,258048
252,2e-05,259072
253,2e-05,260096
254,2e-05,261120
255,2e-05,262144
256,1e-05,263168
257,1e-05,264192
258,1e-05,265216
259,1e-05,266240
260,1e-05,267264
261,1e-05,268288
262,1e-05,269312
263,1e-05,270336
264,1e-05,271360
265,1e-05,272384
266,1e-05,273408
267,1e-05,274432
268,1e-05,275456
269,1e-05,276480
270,1e-05,277504
271,1e-05,278528
272,1e-05,279552
273,1e-05,280576
274,0.0,281600
275,0.0,282624
276,0.0,283648
277,0.0,284672
278,0.0,285696
279,0.0,286720
280,0.0,287744
281,0.0,288768
282,0.0,289792
283,0.0,290816
284,0.0,291840
285,0.0,292864
286,0.0,293888
287,0.0,294912
288,0.0,295936
289,0.0,296960
290,0.0,297984
291,0.0,299008
292,0.0,300032
293,0.0,301056
294,0.0,302080
295,0.0,303104
296,0.0,304128
297,0.0,305152
298,0.0,306176
299,0.0,307200
300,0.0,308224
301,0.0,309248
302,0.0,310272
303,0.0,311296
304,0.0,312320
305,0.0,313344
306,0.0,314368
307,0.0,315392
308,0.0,316416
309,0.0,317440
310,0.0,318464
311,0.0,319488
312,0.0,320512
313,0.0,321536
314,0.0,322560
315,0.0,323584
316,0.0,324608
317,0.0,325632
318,0.0,326656
319,0.0,327680
320,0.0,328704
321,0.0,329728
322,0.0,330752
323,0.0,331776
324,0.0,332800
325,0.0,333824
326,0.0,334848
327,0.0,335872
328,0.0,336896
329,0.0,337920
330,0.0,338944
331,0.0,339968
332,0.0,340992
333,0.0,342016
334,0.0,343040
335,0.0,344064
336,0.0,345088
337,0.0,346112
338,0.0,347136
339,0.0,348160
340,0.0,349184
341,0.0,350208
342,0.0,351232
343,0.0,352256
344,0.0,353280
345,0.0,354304
346,0.0,355328
347,0.0,356352
348,0.0,357376
349,0.0,358400
350,0.0,359424
351,0.0,360448
352,0.0,361472
353,0.0,362496
354,0.0,363520
355,0.0,364544
356,0.0,365568
357,0.0,366592
358,0.0,367616
359,0.0,368640
360,0.0,369664
361,0.0,370688
362,0.0,371712
363,0.0,372736
364,0.0,373760
365,0.0,374784
366,0.0,375808
367,0.0,376832
368,0.0,377856
369,0.0,378880
370,0.0,379904
371,0.0,380928
372,0.0,381952
373,0.0,382976
374,0.0,384000
375,0.0,385024
376,0.0,386048
377,0.0,387072
378,0.0,388096
379,0.0,389120
380,0.0,390144
381,0.0,391168
382,0.0,392192
383,0.0,393216
384,0.0,394240
385,0.0,395264
386,0.0,396288
387,0.0,397312
388,0.0,398336
389,0.0,399360
390,0.0,400384
391,0.0,401408
392,0.0,402432
393,0.0,403456
394,0.0,404480
395,0.0,405504
396,0.0,406528
