,best_fitness_19521288,num of evaluation calls
0,105.9,129
1,105.57,257
2,104.16,385
3,103.5,513
4,102.45,641
5,102.37,769
6,100.76,897
7,99.2,1025
8,98.07,1153
9,96.75,1281
10,94.45,1409
11,93.03,1537
12,91.07,1665
13,89.57,1793
14,87.16,1921
15,84.09,2049
16,81.84,2177
17,78.69,2305
18,75.46,2433
19,72.72,2561
20,67.85,2689
21,60.14,2817
22,55.45,2945
23,50.98,3073
24,45.15,3201
25,38.65,3329
26,31.63,3457
27,27.22,3585
28,21.16,3713
29,16.71,3841
30,10.71,3969
31,6.46,4097
32,2.49,4225
33,1.44,4353
34,0.54,4481
35,0.29,4609
36,0.05,4737
37,0.25,4865
38,0.09,4993
39,0.05,5121
40,0.11,5249
41,0.03,5377
42,0.04,5505
43,0.02,5633
44,0.04,5761
45,0.06,5889
46,0.03,6017
47,0.02,6145
48,0.02,6273
49,0.02,6401
50,0.02,6529
51,0.02,6657
52,0.02,6785
53,0.02,6913
54,0.02,7041
55,0.02,7169
56,0.02,7297
57,0.02,7425
58,0.02,7553
59,0.02,7681
60,0.02,7809
61,0.02,7937
62,0.02,8065
63,0.02,8193
64,0.02,8321
65,0.02,8449
66,0.02,8577
67,0.02,8705
68,0.02,8833
69,0.02,8961
70,0.02,9089
71,0.02,9217
72,0.02,9345
73,0.02,9473
74,0.02,9601
75,0.02,9729
76,0.02,9857
77,0.02,9985
78,0.02,10113
79,0.02,10241
80,0.02,10369
81,0.02,10497
