,best_fitness_19521286,num of evaluation calls
0,20.32,129
1,20.34,257
2,20.19,385
3,20.16,513
4,20.14,641
5,20.44,769
6,20.1,897
7,20.41,1025
8,20.17,1153
9,19.91,1281
10,19.98,1409
11,19.73,1537
12,19.72,1665
13,19.68,1793
14,19.79,1921
15,19.36,2049
16,19.47,2177
17,19.38,2305
18,19.32,2433
19,19.34,2561
20,19.3,2689
21,19.3,2817
22,19.3,2945
23,19.3,3073
24,19.29,3201
25,19.29,3329
26,19.29,3457
27,19.29,3585
28,19.29,3713
29,19.29,3841
30,19.29,3969
31,19.29,4097
32,19.29,4225
33,19.29,4353
34,19.29,4481
35,19.29,4609
36,19.29,4737
37,19.29,4865
38,19.29,4993
39,19.29,5121
40,19.29,5249
41,19.29,5377
42,19.29,5505
43,19.29,5633
44,19.29,5761
45,19.29,5889
46,19.29,6017
47,19.29,6145
48,19.29,6273
49,19.29,6401
50,19.29,6529
51,19.29,6657
52,19.29,6785
53,19.29,6913
54,19.29,7041
55,19.29,7169
56,19.29,7297
57,19.29,7425
58,19.29,7553
59,19.29,7681
60,19.29,7809
61,19.29,7937
62,19.29,8065
63,19.29,8193
64,19.29,8321
65,19.29,8449
66,19.29,8577
67,19.29,8705
68,19.29,8833
69,19.29,8961
70,19.29,9089
71,19.29,9217
72,19.29,9345
73,19.29,9473
74,19.29,9601
75,19.29,9729
76,19.29,9857
77,19.29,9985
78,19.29,10113
79,19.29,10241
80,19.29,10369
81,19.29,10497
82,19.29,10625
83,19.29,10753
84,19.29,10881
85,19.29,11009
86,19.29,11137
