,best_fitness_19521284,num of evaluation calls
0,134.71,129
1,105.06,257
2,86.62,385
3,76.43,513
4,75.95,641
5,92.59,769
6,86.14,897
7,82.82,1025
8,82.94,1153
9,67.95,1281
10,65.11,1409
11,76.5,1537
12,62.61,1665
13,66.82,1793
14,53.02,1921
15,52.02,2049
16,53.28,2177
17,50.56,2305
18,49.9,2433
19,51.51,2561
20,48.09,2689
21,48.42,2817
22,47.99,2945
23,47.86,3073
24,47.6,3201
25,47.57,3329
26,48.79,3457
27,47.49,3585
28,47.3,3713
29,47.47,3841
30,47.1,3969
31,47.04,4097
32,47.1,4225
33,46.95,4353
34,47.03,4481
35,46.89,4609
36,46.81,4737
37,46.81,4865
38,46.79,4993
39,46.81,5121
40,46.78,5249
41,46.79,5377
42,46.78,5505
43,46.77,5633
44,46.77,5761
45,46.77,5889
46,46.77,6017
47,46.77,6145
48,46.77,6273
49,46.76,6401
50,46.76,6529
51,46.77,6657
52,46.76,6785
53,46.76,6913
54,46.76,7041
55,46.76,7169
56,46.76,7297
57,46.76,7425
58,46.76,7553
59,46.76,7681
60,46.76,7809
61,46.76,7937
62,46.76,8065
63,46.76,8193
64,46.76,8321
65,46.76,8449
66,46.76,8577
67,46.76,8705
68,46.76,8833
69,46.76,8961
70,46.76,9089
71,46.76,9217
72,46.76,9345
73,46.76,9473
74,46.76,9601
75,46.76,9729
76,46.76,9857
77,46.76,9985
78,46.76,10113
79,46.76,10241
80,46.76,10369
81,46.76,10497
82,46.76,10625
83,46.76,10753
84,46.76,10881
85,46.76,11009
86,46.76,11137
87,46.76,11265
88,46.76,11393
89,46.76,11521
90,46.76,11649
91,46.76,11777
92,46.76,11905
93,46.76,12033
94,46.76,12161
95,46.76,12289
96,46.76,12417
97,46.76,12545
98,46.76,12673
99,46.76,12801
100,46.76,12929
