,best_fitness_19521285,num of evaluation calls
0,105.69,129
1,87.21,257
2,95.84,385
3,92.92,513
4,71.91,641
5,77.92,769
6,71.39,897
7,59.95,1025
8,78.07,1153
9,52.74,1281
10,61.85,1409
11,47.9,1537
12,52.85,1665
13,41.37,1793
14,42.5,1921
15,40.64,2049
16,41.88,2177
17,39.98,2305
18,40.49,2433
19,39.51,2561
20,39.3,2689
21,39.35,2817
22,39.08,2945
23,39.04,3073
24,39.19,3201
25,38.87,3329
26,38.93,3457
27,38.85,3585
28,38.83,3713
29,38.88,3841
30,38.83,3969
31,38.83,4097
32,38.82,4225
33,38.82,4353
34,38.81,4481
35,38.81,4609
36,38.81,4737
37,38.81,4865
38,38.8,4993
39,38.8,5121
40,38.8,5249
41,38.8,5377
42,38.8,5505
43,38.8,5633
44,38.8,5761
45,38.8,5889
46,38.8,6017
47,38.8,6145
48,38.8,6273
49,38.8,6401
50,38.8,6529
51,38.8,6657
52,38.8,6785
53,38.8,6913
54,38.8,7041
55,38.8,7169
56,38.8,7297
57,38.8,7425
58,38.8,7553
59,38.8,7681
60,38.8,7809
61,38.8,7937
62,38.8,8065
63,38.8,8193
64,38.8,8321
65,38.8,8449
66,38.8,8577
67,38.8,8705
68,38.8,8833
69,38.8,8961
70,38.8,9089
71,38.8,9217
72,38.8,9345
73,38.8,9473
74,38.8,9601
75,38.8,9729
76,38.8,9857
77,38.8,9985
78,38.8,10113
79,38.8,10241
80,38.8,10369
81,38.8,10497
82,38.8,10625
83,38.8,10753
84,38.8,10881
85,38.8,11009
86,38.8,11137
87,38.8,11265
88,38.8,11393
89,38.8,11521
90,38.8,11649
91,38.8,11777
92,38.8,11905
93,38.8,12033
94,38.8,12161
