,best_fitness_19521285,num of evaluation calls
0,83.55923,1024
1,83.55923,2048
2,78.69441,3072
3,78.69441,4096
4,78.69441,5120
5,75.90745,6144
6,74.5928,7168
7,48.76013,8192
8,48.76013,9216
9,48.76013,10240
10,48.76013,11264
11,48.76013,12288
12,48.76013,13312
13,48.76013,14336
14,48.76013,15360
15,48.76013,16384
16,43.42614,17408
17,43.42614,18432
18,43.42614,19456
19,43.42614,20480
20,43.42614,21504
21,43.42614,22528
22,43.42614,23552
23,43.42614,24576
24,30.82032,25600
25,30.82032,26624
26,27.22711,27648
27,27.22711,28672
28,27.22711,29696
29,27.22711,30720
30,27.22711,31744
31,27.22711,32768
32,27.22711,33792
33,27.22711,34816
34,27.22711,35840
35,27.22711,36864
36,27.22711,37888
37,27.22711,38912
38,27.22711,39936
39,27.22711,40960
40,27.22711,41984
41,27.22711,43008
42,27.22711,44032
43,27.22711,45056
44,27.22711,46080
45,27.22711,47104
46,27.22711,48128
47,27.22711,49152
48,27.22711,50176
49,27.22711,51200
50,27.22711,52224
51,27.22711,53248
52,27.22711,54272
53,27.22711,55296
54,27.22711,56320
55,27.22711,57344
56,27.22711,58368
57,24.99195,59392
58,24.99195,60416
59,24.99195,61440
60,24.99195,62464
61,24.99195,63488
62,24.99195,64512
63,24.99195,65536
64,21.37679,66560
65,21.37679,67584
66,21.37679,68608
67,21.37679,69632
68,20.72525,70656
69,19.3073,71680
70,19.3073,72704
71,18.02077,73728
72,18.02077,74752
73,18.02077,75776
74,18.02077,76800
75,18.02077,77824
76,18.02077,78848
77,18.02077,79872
78,18.02077,80896
79,18.02077,81920
80,18.02077,82944
81,18.02077,83968
82,18.02077,84992
83,18.02077,86016
84,18.02077,87040
85,18.02077,88064
86,18.02077,89088
87,18.02077,90112
88,18.02077,91136
89,18.02077,92160
90,16.53514,93184
91,16.53514,94208
92,16.53514,95232
93,16.53514,96256
94,16.53514,97280
95,16.53514,98304
96,16.53514,99328
97,16.53514,100352
98,16.53514,101376
99,16.53514,102400
100,16.53514,103424
101,16.53514,104448
102,16.53514,105472
103,16.53514,106496
104,16.53514,107520
105,16.53514,108544
106,16.53514,109568
107,16.53514,110592
108,15.98355,111616
109,15.98355,112640
110,15.98355,113664
111,15.98355,114688
112,15.98355,115712
113,15.98355,116736
114,15.98355,117760
115,15.98355,118784
116,15.98355,119808
117,15.98355,120832
118,15.98355,121856
119,15.98355,122880
120,15.98355,123904
121,15.98355,124928
122,15.98355,125952
123,15.98355,126976
124,15.98355,128000
125,15.98355,129024
126,15.98355,130048
127,15.98355,131072
128,15.98355,132096
129,14.90352,133120
130,14.90352,134144
131,14.90352,135168
132,14.90352,136192
133,14.90352,137216
134,14.90352,138240
135,13.5879,139264
136,13.5879,140288
137,13.5879,141312
138,13.5879,142336
139,13.5879,143360
140,13.5879,144384
141,13.5879,145408
142,13.5879,146432
143,10.5053,147456
144,10.5053,148480
145,10.5053,149504
146,10.5053,150528
147,10.5053,151552
148,10.5053,152576
149,10.5053,153600
150,10.5053,154624
151,10.5053,155648
152,10.5053,156672
153,10.5053,157696
154,10.5053,158720
155,10.5053,159744
156,10.5053,160768
