,best_fitness_19521283,num of evaluation calls
0,20.38,1025
1,20.4,2049
2,20.37,3073
3,20.43,4097
4,20.47,5121
5,20.06,6145
6,20.01,7169
7,20.37,8193
8,19.9,9217
9,19.94,10241
10,19.77,11265
11,19.76,12289
12,19.75,13313
13,19.79,14337
14,19.69,15361
15,19.67,16385
16,19.76,17409
17,19.65,18433
18,19.65,19457
19,19.64,20481
20,19.66,21505
21,19.64,22529
22,19.63,23553
23,19.63,24577
24,19.6,25601
25,19.6,26625
26,19.61,27649
27,19.6,28673
28,19.6,29697
29,19.59,30721
30,19.59,31745
31,19.59,32769
32,19.59,33793
33,19.59,34817
34,19.59,35841
35,19.59,36865
36,19.59,37889
37,19.59,38913
38,19.59,39937
39,19.59,40961
40,19.59,41985
41,19.59,43009
42,19.59,44033
43,19.59,45057
44,19.59,46081
45,19.59,47105
46,19.59,48129
47,19.59,49153
48,19.59,50177
49,19.59,51201
50,19.59,52225
51,19.59,53249
52,19.59,54273
53,19.59,55297
54,19.59,56321
55,19.59,57345
56,19.59,58369
57,19.59,59393
58,19.59,60417
59,19.59,61441
60,19.59,62465
61,19.59,63489
62,19.59,64513
63,19.59,65537
64,19.59,66561
65,19.59,67585
66,19.59,68609
67,19.59,69633
68,19.59,70657
69,19.59,71681
70,19.59,72705
71,19.59,73729
72,19.59,74753
73,19.59,75777
74,19.59,76801
75,19.59,77825
76,19.59,78849
77,19.59,79873
78,19.59,80897
79,19.59,81921
80,19.59,82945
81,19.59,83969
82,19.59,84993
83,19.59,86017
84,19.59,87041
85,19.59,88065
86,19.59,89089
