,best_fitness_19521287,num of evaluation calls
0,19.94,257
1,19.97,513
2,19.95,769
3,20.01,1025
4,19.96,1281
5,19.94,1537
6,19.94,1793
7,19.94,2049
8,19.94,2305
9,19.94,2561
10,19.94,2817
11,19.94,3073
12,19.94,3329
13,19.94,3585
14,19.94,3841
15,19.94,4097
16,19.94,4353
17,19.94,4609
18,19.94,4865
19,19.94,5121
20,19.94,5377
21,19.94,5633
22,19.94,5889
23,19.94,6145
24,19.94,6401
25,19.94,6657
26,19.94,6913
27,19.94,7169
28,19.94,7425
29,19.94,7681
30,19.94,7937
31,19.94,8193
32,19.94,8449
33,19.94,8705
34,19.94,8961
35,19.94,9217
36,19.94,9473
37,19.94,9729
