,best_fitness_19521289,num of evaluation calls
0,107.63,513
1,100.72,1025
2,98.35,1537
3,75.92,2049
4,76.36,2561
5,68.18,3073
6,62.03,3585
7,42.93,4097
8,56.98,4609
9,70.33,5121
10,41.48,5633
11,49.99,6145
12,41.93,6657
13,29.1,7169
14,27.13,7681
15,30.69,8193
16,26.13,8705
17,25.11,9217
18,23.59,9729
19,22.54,10241
20,27.68,10753
21,22.72,11265
22,19.74,11777
23,18.48,12289
24,18.22,12801
25,20.2,13313
26,18.04,13825
27,18.42,14337
28,17.34,14849
29,17.37,15361
30,17.16,15873
31,17.14,16385
32,17.14,16897
33,16.96,17409
34,17.0,17921
35,16.96,18433
36,16.95,18945
37,16.94,19457
38,16.93,19969
39,16.94,20481
40,16.92,20993
41,16.93,21505
42,16.92,22017
43,16.92,22529
44,16.92,23041
45,16.92,23553
46,16.92,24065
47,16.92,24577
48,16.92,25089
49,16.92,25601
50,16.91,26113
51,16.91,26625
52,16.91,27137
53,16.91,27649
54,16.91,28161
55,16.91,28673
56,16.91,29185
57,16.91,29697
58,16.91,30209
59,16.91,30721
60,16.91,31233
61,16.91,31745
62,16.91,32257
63,16.91,32769
64,16.91,33281
65,16.91,33793
66,16.91,34305
67,16.91,34817
68,16.91,35329
69,16.91,35841
70,16.91,36353
71,16.91,36865
72,16.91,37377
73,16.91,37889
74,16.91,38401
75,16.91,38913
76,16.91,39425
77,16.91,39937
78,16.91,40449
79,16.91,40961
80,16.91,41473
81,16.91,41985
82,16.91,42497
83,16.91,43009
84,16.91,43521
85,16.91,44033
86,16.91,44545
87,16.91,45057
88,16.91,45569
89,16.91,46081
90,16.91,46593
91,16.91,47105
92,16.91,47617
93,16.91,48129
