,best_fitness_19521287,num of evaluation calls
0,1.50539,64
1,1.50539,128
2,1.50539,192
3,0.54761,256
4,0.54761,320
5,0.10183,384
6,0.10183,448
7,0.10183,512
8,0.10183,576
9,0.10183,640
10,0.10183,704
11,0.10183,768
12,0.10183,832
13,0.10183,896
14,0.10183,960
15,0.10183,1024
16,0.10183,1088
17,0.01092,1152
18,0.01092,1216
19,0.01092,1280
20,0.01092,1344
21,0.01092,1408
22,0.01092,1472
23,0.01092,1536
24,0.01092,1600
25,0.01092,1664
26,0.01092,1728
27,0.01092,1792
28,0.01092,1856
29,0.01092,1920
30,0.01092,1984
31,0.01092,2048
32,0.01092,2112
33,0.01092,2176
34,0.01092,2240
35,0.01092,2304
36,0.01092,2368
37,0.01092,2432
38,0.01092,2496
39,0.01092,2560
40,0.01092,2624
41,0.01092,2688
42,0.01092,2752
43,0.01092,2816
44,0.01092,2880
45,0.01092,2944
46,0.01092,3008
47,0.01092,3072
48,0.01092,3136
49,0.01092,3200
50,0.01092,3264
51,0.01092,3328
52,0.01092,3392
53,0.01092,3456
54,0.01092,3520
55,0.01043,3584
56,0.01038,3648
57,0.01038,3712
58,0.01038,3776
59,0.01038,3840
60,0.01038,3904
61,0.00737,3968
62,0.00737,4032
63,0.00408,4096
64,0.00408,4160
65,0.00408,4224
66,0.00408,4288
67,0.00408,4352
68,0.00408,4416
69,0.00408,4480
70,0.00408,4544
71,0.00408,4608
72,0.00408,4672
73,0.00408,4736
74,0.00106,4800
75,0.00106,4864
76,0.00039,4928
77,0.00039,4992
78,0.00039,5056
79,0.00039,5120
80,0.00039,5184
81,0.00018,5248
82,0.00018,5312
83,0.00018,5376
84,0.00018,5440
85,0.00018,5504
86,0.00018,5568
87,0.00018,5632
88,0.00018,5696
89,0.00018,5760
90,0.00018,5824
91,0.00018,5888
92,0.00018,5952
93,0.00018,6016
94,0.00018,6080
95,0.00018,6144
96,0.00018,6208
97,0.00018,6272
98,0.00018,6336
99,0.00018,6400
100,0.00018,6464
101,0.00018,6528
102,0.00018,6592
103,0.00018,6656
104,0.00018,6720
105,0.00018,6784
106,9e-05,6848
107,1e-05,6912
108,1e-05,6976
109,1e-05,7040
110,1e-05,7104
111,1e-05,7168
112,1e-05,7232
113,1e-05,7296
114,1e-05,7360
115,1e-05,7424
116,1e-05,7488
117,1e-05,7552
118,1e-05,7616
119,1e-05,7680
120,1e-05,7744
121,1e-05,7808
122,0.0,7872
123,0.0,7936
124,0.0,8000
125,0.0,8064
126,0.0,8128
127,0.0,8192
128,0.0,8256
129,0.0,8320
130,0.0,8384
131,0.0,8448
132,0.0,8512
133,0.0,8576
134,0.0,8640
135,0.0,8704
136,0.0,8768
137,0.0,8832
138,0.0,8896
139,0.0,8960
140,0.0,9024
141,0.0,9088
142,0.0,9152
143,0.0,9216
144,0.0,9280
145,0.0,9344
146,0.0,9408
147,0.0,9472
