,best_fitness_19521287,num of evaluation calls
0,139.72,33
1,139.13,65
2,139.05,97
3,138.55,129
4,137.12,161
5,137.06,193
6,136.53,225
7,135.33,257
8,133.4,289
9,132.48,321
10,130.67,353
11,129.12,385
12,126.84,417
13,124.98,449
14,122.12,481
15,118.8,513
16,116.39,545
17,113.9,577
18,109.76,609
19,107.07,641
20,102.16,673
21,97.93,705
22,93.76,737
23,87.78,769
24,82.87,801
25,76.31,833
26,69.71,865
27,60.76,897
28,52.47,929
29,44.5,961
30,37.18,993
31,32.07,1025
32,23.98,1057
33,16.5,1089
34,11.88,1121
35,6.42,1153
36,3.09,1185
37,0.96,1217
38,0.62,1249
39,0.66,1281
40,0.52,1313
41,0.18,1345
42,0.37,1377
43,0.3,1409
44,0.12,1441
45,0.21,1473
46,0.26,1505
47,0.49,1537
48,0.14,1569
49,0.08,1601
50,0.2,1633
51,0.12,1665
52,0.07,1697
53,0.07,1729
54,0.07,1761
55,0.09,1793
56,0.08,1825
57,0.07,1857
58,0.07,1889
59,0.07,1921
60,0.07,1953
61,0.07,1985
62,0.07,2017
63,0.07,2049
64,0.07,2081
65,0.07,2113
66,0.07,2145
67,0.07,2177
68,0.07,2209
69,0.07,2241
70,0.07,2273
71,0.07,2305
72,0.07,2337
73,0.07,2369
74,0.07,2401
75,0.07,2433
76,0.07,2465
77,0.07,2497
78,0.07,2529
79,0.07,2561
80,0.07,2593
81,0.07,2625
82,0.07,2657
83,0.07,2689
84,0.07,2721
85,0.07,2753
86,0.07,2785
87,0.07,2817
88,0.07,2849
