,best_fitness_19521287,num of evaluation calls
0,17.87714,256
1,17.87714,512
2,17.87714,768
3,17.87714,1024
4,16.99471,1280
5,16.99471,1536
6,16.40509,1792
7,16.40509,2048
8,15.31864,2304
9,15.31864,2560
10,14.47501,2816
11,14.47501,3072
12,14.47501,3328
13,14.47501,3584
14,14.02854,3840
15,12.39524,4096
16,12.39524,4352
17,12.39524,4608
18,12.39524,4864
19,10.80615,5120
20,10.38928,5376
21,10.38928,5632
22,10.38928,5888
23,10.38928,6144
24,9.13988,6400
25,9.13988,6656
26,9.13988,6912
27,8.30968,7168
28,8.30968,7424
29,6.50778,7680
30,6.50778,7936
31,6.50778,8192
32,6.50778,8448
33,6.39979,8704
34,6.39979,8960
35,6.13365,9216
36,6.13365,9472
37,6.13365,9728
38,5.86697,9984
39,5.86697,10240
40,5.86697,10496
41,5.58438,10752
42,5.58438,11008
43,5.21922,11264
44,4.83822,11520
45,4.83822,11776
46,4.09812,12032
47,4.09812,12288
48,4.09812,12544
49,3.81242,12800
50,3.81242,13056
51,3.73575,13312
52,3.73575,13568
53,3.52762,13824
54,3.42937,14080
55,3.42937,14336
56,3.304,14592
57,2.85725,14848
58,2.85725,15104
59,2.85725,15360
60,2.85725,15616
61,2.85725,15872
62,2.85725,16128
63,2.85725,16384
64,2.85725,16640
65,2.85725,16896
66,2.71358,17152
67,2.66506,17408
68,2.57981,17664
69,2.23078,17920
70,1.81049,18176
71,1.81049,18432
72,1.65687,18688
73,1.41287,18944
74,1.41287,19200
75,1.41287,19456
76,1.18973,19712
77,1.18973,19968
78,0.96319,20224
79,0.88086,20480
80,0.80668,20736
81,0.80668,20992
82,0.80668,21248
83,0.80668,21504
84,0.80668,21760
85,0.62439,22016
86,0.40422,22272
87,0.40422,22528
88,0.40422,22784
89,0.40422,23040
90,0.37261,23296
91,0.37261,23552
92,0.35815,23808
93,0.35815,24064
94,0.32835,24320
95,0.26987,24576
96,0.26987,24832
97,0.23239,25088
98,0.1612,25344
99,0.1612,25600
100,0.14211,25856
101,0.14211,26112
102,0.14211,26368
103,0.14211,26624
104,0.10894,26880
105,0.10894,27136
106,0.10894,27392
107,0.10894,27648
108,0.10894,27904
109,0.10894,28160
110,0.10894,28416
111,0.09757,28672
112,0.07783,28928
113,0.05573,29184
114,0.05573,29440
115,0.05573,29696
116,0.05573,29952
117,0.05573,30208
118,0.05573,30464
119,0.05182,30720
120,0.05182,30976
121,0.05182,31232
122,0.04818,31488
123,0.04818,31744
124,0.04305,32000
125,0.03734,32256
126,0.03734,32512
127,0.03223,32768
128,0.02193,33024
129,0.02193,33280
130,0.02193,33536
131,0.02193,33792
132,0.02171,34048
133,0.01477,34304
134,0.01477,34560
135,0.01477,34816
136,0.01477,35072
137,0.01329,35328
138,0.01329,35584
139,0.01329,35840
140,0.01329,36096
141,0.01329,36352
142,0.01329,36608
143,0.01329,36864
144,0.01044,37120
145,0.01014,37376
146,0.00855,37632
147,0.00791,37888
148,0.00791,38144
149,0.00791,38400
150,0.00747,38656
151,0.0066,38912
152,0.0066,39168
153,0.00547,39424
154,0.00385,39680
155,0.00385,39936
156,0.00385,40192
157,0.00385,40448
158,0.00385,40704
159,0.00363,40960
160,0.00363,41216
161,0.00343,41472
162,0.00343,41728
163,0.00343,41984
164,0.00326,42240
165,0.00326,42496
166,0.00321,42752
167,0.00321,43008
168,0.00273,43264
169,0.00217,43520
170,0.00217,43776
171,0.00217,44032
172,0.00207,44288
173,0.00207,44544
174,0.00194,44800
175,0.00194,45056
176,0.00183,45312
177,0.00178,45568
178,0.00133,45824
179,0.00133,46080
180,0.00108,46336
181,0.00092,46592
182,0.00092,46848
183,0.00092,47104
184,0.00092,47360
185,0.00092,47616
186,0.00092,47872
187,0.00092,48128
188,0.00092,48384
189,0.00081,48640
190,0.00076,48896
191,0.00072,49152
192,0.00059,49408
193,0.00053,49664
194,0.00049,49920
195,0.00039,50176
196,0.00039,50432
197,0.00039,50688
198,0.00039,50944
199,0.00039,51200
200,0.00039,51456
201,0.00033,51712
202,0.00033,51968
203,0.00028,52224
204,0.00028,52480
205,0.00028,52736
206,0.00028,52992
207,0.00025,53248
208,0.00025,53504
209,0.00017,53760
210,0.00017,54016
211,0.00017,54272
212,0.00017,54528
213,0.00017,54784
214,0.00014,55040
215,0.00014,55296
216,0.00014,55552
217,0.00014,55808
218,0.00014,56064
219,0.00014,56320
220,0.0001,56576
221,0.0001,56832
222,0.0001,57088
223,8e-05,57344
224,8e-05,57600
225,8e-05,57856
226,8e-05,58112
227,8e-05,58368
228,8e-05,58624
229,7e-05,58880
230,7e-05,59136
231,7e-05,59392
232,7e-05,59648
233,7e-05,59904
234,7e-05,60160
235,5e-05,60416
236,5e-05,60672
237,5e-05,60928
238,5e-05,61184
239,5e-05,61440
240,3e-05,61696
241,3e-05,61952
242,3e-05,62208
243,3e-05,62464
244,3e-05,62720
245,3e-05,62976
246,3e-05,63232
247,3e-05,63488
248,3e-05,63744
249,3e-05,64000
250,3e-05,64256
251,2e-05,64512
252,2e-05,64768
253,2e-05,65024
254,2e-05,65280
255,2e-05,65536
256,2e-05,65792
257,2e-05,66048
258,1e-05,66304
259,1e-05,66560
260,1e-05,66816
261,1e-05,67072
262,1e-05,67328
263,1e-05,67584
264,1e-05,67840
265,1e-05,68096
266,1e-05,68352
267,1e-05,68608
268,1e-05,68864
269,1e-05,69120
270,1e-05,69376
271,1e-05,69632
272,1e-05,69888
273,1e-05,70144
274,1e-05,70400
275,1e-05,70656
276,1e-05,70912
277,1e-05,71168
278,0.0,71424
279,0.0,71680
280,0.0,71936
281,0.0,72192
282,0.0,72448
283,0.0,72704
284,0.0,72960
285,0.0,73216
286,0.0,73472
287,0.0,73728
288,0.0,73984
289,0.0,74240
290,0.0,74496
291,0.0,74752
292,0.0,75008
293,0.0,75264
294,0.0,75520
295,0.0,75776
296,0.0,76032
297,0.0,76288
298,0.0,76544
299,0.0,76800
300,0.0,77056
301,0.0,77312
302,0.0,77568
303,0.0,77824
304,0.0,78080
305,0.0,78336
306,0.0,78592
307,0.0,78848
308,0.0,79104
309,0.0,79360
310,0.0,79616
311,0.0,79872
312,0.0,80128
313,0.0,80384
314,0.0,80640
315,0.0,80896
316,0.0,81152
317,0.0,81408
318,0.0,81664
319,0.0,81920
320,0.0,82176
321,0.0,82432
322,0.0,82688
323,0.0,82944
324,0.0,83200
325,0.0,83456
326,0.0,83712
327,0.0,83968
328,0.0,84224
329,0.0,84480
330,0.0,84736
331,0.0,84992
332,0.0,85248
333,0.0,85504
334,0.0,85760
335,0.0,86016
336,0.0,86272
