,best_fitness_19521290,num of evaluation calls
0,19.49178,256
1,18.85568,512
2,18.85568,768
3,18.24241,1024
4,18.24241,1280
5,16.41397,1536
6,16.41397,1792
7,16.41397,2048
8,16.41397,2304
9,16.41397,2560
10,16.41397,2816
11,15.90881,3072
12,15.90881,3328
13,15.79629,3584
14,14.42526,3840
15,12.88181,4096
16,12.56347,4352
17,12.50899,4608
18,12.50899,4864
19,11.72751,5120
20,11.6075,5376
21,10.43811,5632
22,10.43811,5888
23,10.43811,6144
24,10.43811,6400
25,9.73181,6656
26,8.578,6912
27,8.578,7168
28,8.578,7424
29,8.3333,7680
30,8.26412,7936
31,7.73561,8192
32,7.73561,8448
33,7.73561,8704
34,7.22303,8960
35,7.22303,9216
36,6.46342,9472
37,6.46342,9728
38,5.10509,9984
39,5.10509,10240
40,5.10509,10496
41,5.10509,10752
42,4.72882,11008
43,4.72882,11264
44,4.58975,11520
45,4.58975,11776
46,4.58975,12032
47,4.58975,12288
48,4.37778,12544
49,4.14291,12800
50,4.14291,13056
51,3.57571,13312
52,3.57571,13568
53,3.57571,13824
54,3.57571,14080
55,3.50515,14336
56,3.44426,14592
57,3.44426,14848
58,2.85534,15104
59,2.85534,15360
60,2.85534,15616
61,2.85534,15872
62,2.76145,16128
63,2.76145,16384
64,2.58203,16640
65,2.37954,16896
66,2.37954,17152
67,2.28573,17408
68,2.28573,17664
69,2.28573,17920
70,2.28399,18176
71,1.91626,18432
72,1.91626,18688
73,1.91626,18944
74,1.71277,19200
75,1.33836,19456
76,1.33836,19712
77,1.33836,19968
78,1.32403,20224
79,1.27113,20480
80,1.22203,20736
81,1.03934,20992
82,1.01472,21248
83,1.01472,21504
84,0.93812,21760
85,0.87736,22016
86,0.87736,22272
87,0.76735,22528
88,0.71699,22784
89,0.68327,23040
90,0.39093,23296
91,0.39093,23552
92,0.39093,23808
93,0.38479,24064
94,0.38479,24320
95,0.36084,24576
96,0.36084,24832
97,0.34667,25088
98,0.34667,25344
99,0.23031,25600
100,0.23031,25856
101,0.23031,26112
102,0.16949,26368
103,0.16949,26624
104,0.16397,26880
105,0.16397,27136
106,0.10238,27392
107,0.10238,27648
108,0.10238,27904
109,0.10238,28160
110,0.10238,28416
111,0.10238,28672
112,0.05804,28928
113,0.05804,29184
114,0.05804,29440
115,0.05804,29696
116,0.05804,29952
117,0.05804,30208
118,0.05766,30464
119,0.0478,30720
120,0.0478,30976
121,0.0478,31232
