,best_fitness_19521285,num of evaluation calls
0,13.34315,64
1,7.93954,128
2,5.46416,192
3,5.21011,256
4,5.21011,320
5,5.21011,384
6,1.51563,448
7,1.00117,512
8,1.00117,576
9,1.00117,640
10,1.00117,704
11,1.00117,768
12,1.00117,832
13,1.00117,896
14,1.00117,960
15,1.00117,1024
16,1.00117,1088
17,1.00117,1152
18,1.00117,1216
19,1.00117,1280
20,1.00117,1344
21,1.00117,1408
22,1.00117,1472
23,0.20756,1536
24,0.20756,1600
25,0.01472,1664
26,0.01472,1728
27,0.01472,1792
28,0.01472,1856
29,0.01472,1920
30,0.01472,1984
31,0.01472,2048
32,0.00597,2112
33,0.00597,2176
34,0.00597,2240
35,0.00597,2304
36,0.00125,2368
37,0.0008,2432
38,0.0008,2496
39,0.0008,2560
40,0.0008,2624
41,0.00018,2688
42,0.00018,2752
43,0.00018,2816
44,5e-05,2880
45,5e-05,2944
46,5e-05,3008
47,5e-05,3072
48,5e-05,3136
49,5e-05,3200
50,0.0,3264
51,0.0,3328
52,0.0,3392
53,0.0,3456
54,0.0,3520
55,0.0,3584
56,0.0,3648
57,0.0,3712
58,0.0,3776
59,0.0,3840
60,0.0,3904
61,0.0,3968
62,0.0,4032
63,0.0,4096
64,0.0,4160
65,0.0,4224
66,0.0,4288
67,0.0,4352
68,0.0,4416
69,0.0,4480
70,0.0,4544
71,0.0,4608
72,0.0,4672
73,0.0,4736
74,0.0,4800
75,0.0,4864
76,0.0,4928
77,0.0,4992
78,0.0,5056
79,0.0,5120
80,0.0,5184
81,0.0,5248
82,0.0,5312
83,0.0,5376
84,0.0,5440
