,best_fitness_19521286,num of evaluation calls
0,33838.22,33
1,588.82,65
2,3.47,97
3,29.33,129
4,1.06,161
5,1.0,193
6,1.2,225
7,1.02,257
8,0.93,289
9,1.17,321
10,0.49,353
11,1.09,385
12,0.47,417
13,0.38,449
14,0.48,481
15,0.48,513
16,0.39,545
17,0.39,577
18,0.39,609
19,0.37,641
20,0.37,673
21,0.37,705
22,0.37,737
23,0.36,769
24,0.36,801
25,0.36,833
26,0.36,865
27,0.36,897
28,0.35,929
29,0.35,961
30,0.35,993
31,0.34,1025
32,0.34,1057
33,0.34,1089
34,0.33,1121
35,0.33,1153
36,0.33,1185
37,0.32,1217
38,0.31,1249
39,0.31,1281
40,0.31,1313
41,0.31,1345
42,0.3,1377
43,0.3,1409
44,0.3,1441
45,0.3,1473
46,0.29,1505
47,0.29,1537
48,0.29,1569
49,0.28,1601
50,0.27,1633
51,0.26,1665
52,0.26,1697
53,0.25,1729
54,0.25,1761
55,0.23,1793
56,0.23,1825
57,0.21,1857
58,0.21,1889
59,0.2,1921
60,0.24,1953
61,0.19,1985
62,0.19,2017
63,0.18,2049
64,0.17,2081
65,0.16,2113
66,0.17,2145
67,0.16,2177
68,0.15,2209
69,0.14,2241
70,0.15,2273
71,0.14,2305
72,0.14,2337
73,0.14,2369
74,0.14,2401
75,0.13,2433
76,0.13,2465
77,0.13,2497
78,0.12,2529
79,0.12,2561
80,0.11,2593
81,0.1,2625
82,0.09,2657
83,0.08,2689
84,0.08,2721
85,0.08,2753
86,0.07,2785
87,0.07,2817
88,0.07,2849
89,0.07,2881
90,0.06,2913
91,0.06,2945
92,0.06,2977
93,0.05,3009
94,0.05,3041
95,0.05,3073
96,0.04,3105
97,0.04,3137
98,0.04,3169
99,0.04,3201
100,0.04,3233
101,0.03,3265
102,0.03,3297
103,0.03,3329
104,0.03,3361
105,0.03,3393
106,0.03,3425
107,0.03,3457
108,0.03,3489
109,0.03,3521
110,0.02,3553
111,0.02,3585
112,0.02,3617
113,0.02,3649
114,0.02,3681
115,0.01,3713
116,0.01,3745
117,0.01,3777
118,0.01,3809
119,0.01,3841
120,0.01,3873
121,0.01,3905
122,0.01,3937
123,0.01,3969
124,0.0,4001
125,0.0,4033
126,0.0,4065
127,0.0,4097
128,0.0,4129
129,0.0,4161
130,0.0,4193
131,0.0,4225
132,0.0,4257
133,0.0,4289
134,0.0,4321
135,0.0,4353
136,0.0,4385
137,0.0,4417
138,0.0,4449
139,0.0,4481
140,0.0,4513
141,0.0,4545
142,0.0,4577
143,0.0,4609
144,0.0,4641
145,0.0,4673
146,0.0,4705
147,0.0,4737
148,0.0,4769
149,0.0,4801
150,0.0,4833
151,0.0,4865
152,0.0,4897
153,0.0,4929
154,0.0,4961
155,0.0,4993
156,0.0,5025
157,0.0,5057
158,0.0,5089
159,0.0,5121
160,0.0,5153
161,0.0,5185
162,0.0,5217
163,0.0,5249
164,0.0,5281
165,0.0,5313
166,0.0,5345
167,0.0,5377
168,0.0,5409
169,0.0,5441
170,0.0,5473
171,0.0,5505
172,0.0,5537
173,0.0,5569
174,0.0,5601
175,0.0,5633
176,0.0,5665
177,0.0,5697
178,0.0,5729
179,0.0,5761
180,0.0,5793
181,0.0,5825
182,0.0,5857
183,0.0,5889
184,0.0,5921
185,0.0,5953
186,0.0,5985
187,0.0,6017
188,0.0,6049
189,0.0,6081
190,0.0,6113
191,0.0,6145
192,0.0,6177
193,0.0,6209
194,0.0,6241
195,0.0,6273
196,0.0,6305
197,0.0,6337
198,0.0,6369
199,0.0,6401
200,0.0,6433
201,0.0,6465
202,0.0,6497
203,0.0,6529
204,0.0,6561
205,0.0,6593
206,0.0,6625
207,0.0,6657
208,0.0,6689
209,0.0,6721
210,0.0,6753
211,0.0,6785
212,0.0,6817
213,0.0,6849
214,0.0,6881
215,0.0,6913
216,0.0,6945
217,0.0,6977
218,0.0,7009
219,0.0,7041
220,0.0,7073
221,0.0,7105
222,0.0,7137
223,0.0,7169
224,0.0,7201
225,0.0,7233
226,0.0,7265
227,0.0,7297
228,0.0,7329
229,0.0,7361
230,0.0,7393
231,0.0,7425
232,0.0,7457
233,0.0,7489
234,0.0,7521
235,0.0,7553
236,0.0,7585
237,0.0,7617
238,0.0,7649
239,0.0,7681
240,0.0,7713
241,0.0,7745
242,0.0,7777
243,0.0,7809
244,0.0,7841
245,0.0,7873
246,0.0,7905
247,0.0,7937
248,0.0,7969
249,0.0,8001
250,0.0,8033
251,0.0,8065
252,0.0,8097
253,0.0,8129
254,0.0,8161
255,0.0,8193
256,0.0,8225
257,0.0,8257
258,0.0,8289
259,0.0,8321
260,0.0,8353
261,0.0,8385
262,0.0,8417
263,0.0,8449
264,0.0,8481
265,0.0,8513
266,0.0,8545
267,0.0,8577
268,0.0,8609
269,0.0,8641
270,0.0,8673
271,0.0,8705
272,0.0,8737
273,0.0,8769
274,0.0,8801
275,0.0,8833
276,0.0,8865
277,0.0,8897
