,best_fitness_19521283,num of evaluation calls
0,141.29,1025
1,140.03,2049
2,139.29,3073
3,137.86,4097
4,137.31,5121
5,135.44,6145
6,133.41,7169
7,131.63,8193
8,129.7,9217
9,127.64,10241
10,124.93,11265
11,122.22,12289
12,118.96,13313
13,115.55,14337
14,112.14,15361
15,108.78,16385
16,104.02,17409
17,99.11,18433
18,94.47,19457
19,88.44,20481
20,81.39,21505
21,74.74,22529
22,65.77,23553
23,59.52,24577
24,51.25,25601
25,43.23,26625
26,34.96,27649
27,29.1,28673
28,21.87,29697
29,13.4,30721
30,6.56,31745
31,2.92,32769
32,0.74,33793
33,0.08,34817
34,0.05,35841
35,0.04,36865
36,0.04,37889
37,0.01,38913
38,0.01,39937
39,0.02,40961
40,0.01,41985
41,0.01,43009
42,0.02,44033
43,0.01,45057
44,0.01,46081
45,0.01,47105
46,0.01,48129
47,0.01,49153
48,0.01,50177
49,0.01,51201
50,0.01,52225
51,0.01,53249
52,0.01,54273
53,0.01,55297
54,0.01,56321
55,0.01,57345
56,0.01,58369
57,0.01,59393
58,0.01,60417
59,0.01,61441
60,0.01,62465
61,0.01,63489
62,0.01,64513
63,0.01,65537
64,0.01,66561
65,0.01,67585
66,0.01,68609
67,0.01,69633
68,0.01,70657
69,0.01,71681
70,0.01,72705
71,0.01,73729
72,0.01,74753
73,0.01,75777
74,0.01,76801
75,0.01,77825
